1,1,1
0.20572,0.069912,0.26694
0.306,0.06632,0.22894
0.28532,0.08578,0.15762
0.2127,0.1156,0.128
0.1437,0.13283,0.12762
0.099613,0.16586,0.097991
0.061967,0.26984,0.056912
0.023724,0.30857,0.080588
0.011932,0.24641,0.096782
0.012777,0.16514,0.14515
0.011157,0.11626,0.12892
0.0095153,0.077224,0.22627
0.0082887,0.038458,0.31399
0.0031051,0.012396,0.27369
0.00098114,0.012503,0.19501
0.0020332,0.012169,0.13455
0.0018753,0.009911,0.091888
0.00053745,0.009248,0.05413
-0.000772,0.0050619,0.018342
-0.0021657,0.0011648,0.012122
-0.0030885,0.0018728,0.012717
-0.0069008,0.0020332,0.010654
-0.078296,0.0011648,0.0094262
-0.065257,-0.00029622,0.0073304
-0.0042497,-0.0015004,0.0024292
-0.0032756,-0.0031902,0.0011723
-0.011554,-0.0018298,0.0020332
-0.025777,-0.051992,0.0017016
-0.086203,-0.080521,0.00024272
-0.11424,-0.020119,-0.0010036
-0.11407,-0.0031464,-0.0025657
-0.11478,-0.006607,-0.0027611
-0.11571,-0.020087,-0.020441
-0.12318,-0.052418,-0.080726
-0.13314,-0.11439,-0.050675
-0.1341,-0.11402,-0.0031252
-0.1318,-0.11448,-0.0038192
-0.12804,-0.1152,-0.014398
-0.12459,-0.11912,-0.029828
-0.14883,-0.1296,-0.10101
-0.2243,-0.13475,-0.11417
-0.22104,-0.13289,-0.11416
-0.20865,-0.12989,-0.11492
-0.19471,-0.12402,-0.11645
-0.2019,-0.13605,-0.12532
-0.22568,-0.19714,-0.13417
-0.22095,-0.22483,-0.13375
-0.20646,-0.21407,-0.13117
-0.1888,-0.20039,-0.12686
-0.17081,-0.19424,-0.127
-0.15621,-0.21706,-0.16246
-0.14752,-0.22666,-0.22843
-0.13243,-0.21255,-0.21891
-0.11848,-0.19596,-0.2059
-0.10733,-0.17852,-0.19299
-0.098563,-0.1604,-0.20695
-0.095102,-0.15158,-0.22758
-0.096629,-0.13863,-0.21815
-0.094061,-0.12403,-0.20312
-0.090463,-0.11123,-0.18534
-0.088199,-0.10189,-0.16697
-0.086098,-0.09532,-0.15467
-0.070276,-0.096421,-0.14481
-0.056823,-0.095329,-0.12963
-0.056482,-0.092101,-0.11587
-0.055951,-0.088585,-0.10551
-0.054923,-0.087583,-0.097079
-0.052858,-0.078376,-0.095503
-0.040031,-0.059868,-0.096404
-0.032377,-0.056464,-0.093418
-0.032457,-0.056305,-0.08972
-0.032928,-0.055318,-0.088089
-0.033801,-0.054637,-0.084234
-0.034083,-0.045829,-0.066139
-0.028003,-0.033668,-0.056541
-0.019288,-0.032457,-0.056479
-0.018665,-0.032648,-0.055726
-0.016253,-0.03332,-0.054757
-0.016874,-0.034262,-0.051126
-0.040638,-0.032556,-0.037291
-0.0686,-0.020628,-0.032444
-0.094899,-0.019065,-0.032457
-0.14537,-0.017233,-0.033101
-0.15345,-0.015256,-0.034
-0.15329,-0.028715,-0.033967
-0.15232,-0.058523,-0.025143
-0.1498,-0.080264,-0.019213
-0.14748,-0.1284,-0.018243
-0.14685,-0.15362,-0.015903
-0.14805,-0.15333,-0.019576
-0.1464,-0.15298,-0.0466
-0.11106,-0.15098,-0.071794
-0.071374,-0.14802,-0.10568
-0.040012,-0.14715,-0.15041
0.0056208,-0.14719,-0.1534
-0.0095399,-0.14962,-0.15327
-0.057668,-0.12798,-0.15187
-0.15079,-0.085666,-0.14913
-0.21194,-0.055197,-0.14738
-0.23262,-0.0093255,-0.14684
-0.23387,0.0050199,-0.14851
-0.23507,-0.037865,-0.14211
-0.23581,-0.10995,-0.10259
-0.23219,-0.19123,-0.066334
-0.21667,-0.23014,-0.029783
-0.21242,-0.23355,0.0093546
-0.21101,-0.23432,-0.018982
-0.21035,-0.23598,-0.071705
-0.21011,-0.23509,-0.16742
-0.22154,-0.22256,-0.22003
-0.24201,-0.21307,-0.233
-0.24636,-0.21149,-0.23402
-0.24931,-0.21055,-0.23544
-0.25281,-0.21005,-0.23563
-0.25624,-0.21435,-0.22965
-0.25912,-0.23513,-0.21477
-0.26218,-0.24583,-0.21209
-0.26918,-0.24792,-0.21083
-0.27698,-0.25141,-0.21025
-0.28929,-0.2549,-0.2106
-0.30089,-0.25804,-0.22607
-0.28402,-0.26069,-0.24415
-0.241,-0.26616,-0.24677
-0.16678,-0.27327,-0.25001
-0.16414,-0.2844,-0.25351
-0.17529,-0.29608,-0.25687
-0.17267,-0.29746,-0.25964
-0.16945,-0.25821,-0.26334
-0.16852,-0.19704,-0.27052
-0.17032,-0.15745,-0.27927
-0.11229,-0.17298,-0.29157
-0.062952,-0.17395,-0.30192
-0.037279,-0.17073,-0.27542
-0.036931,-0.16784,-0.23106
-0.039691,-0.1725,-0.15657
-0.077576,-0.14071,-0.16749
-0.12063,-0.080517,-0.17524
-0.10103,-0.042099,-0.17202
-0.073091,-0.037386,-0.1688
-0.040793,-0.037384,-0.16952
-0.0049338,-0.056818,-0.16396
-0.014773,-0.11009,-0.10025
-0.025593,-0.11221,-0.05417
0.041966,-0.084269,-0.037435
0.10382,-0.054662,-0.03678
0.11672,-0.019278,-0.043434
0.16779,0.0063941,-0.088692
0.17058,-0.04025,-0.12088
0.17438,0.0058305,-0.095446
0.22415,0.094404,-0.067265
