1,1,1
-0.28529,-0.20467,-0.22442
-0.29243,-0.20289,-0.2253
-0.2857,-0.20068,-0.21481
-0.2807,-0.21609,-0.20851
-0.2797,-0.22419,-0.20769
-0.27445,-0.25512,-0.20613
-0.26666,-0.29463,-0.20352
-0.25888,-0.28835,-0.20106
-0.25063,-0.28217,-0.20743
-0.24524,-0.28019,-0.22419
-0.28236,-0.27713,-0.22512
-0.30618,-0.26993,-0.29642
-0.2974,-0.26185,-0.29114
-0.28967,-0.25404,-0.28447
-0.28149,-0.24553,-0.28034
-0.27435,-0.26237,-0.27913
-0.26719,-0.3037,-0.27299
-0.25954,-0.30084,-0.26501
-0.25295,-0.29269,-0.25732
-0.24418,-0.28469,-0.24894
-0.2341,-0.27757,-0.2486
-0.224,-0.26945,-0.29178
-0.2188,-0.26298,-0.30444
-0.21559,-0.2556,-0.29577
-0.20546,-0.24775,-0.28808
-0.19522,-0.23842,-0.28006
-0.18699,-0.22786,-0.27267
-0.17817,-0.21973,-0.26621
-0.17066,-0.21809,-0.25781
-0.16523,-0.20954,-0.25136
-0.15867,-0.19904,-0.24243
-0.15254,-0.19035,-0.23188
-0.14735,-0.18172,-0.22219
-0.14235,-0.17308,-0.2188
-0.12919,-0.16793,-0.21374
-0.088248,-0.16096,-0.20327
-0.1096,-0.15491,-0.19357
-0.149,-0.14947,-0.18526
-0.14921,-0.14426,-0.17629
-0.14791,-0.13828,-0.16983
-0.14705,-0.10485,-0.16379
-0.14734,-0.0889,-0.15741
-0.14761,-0.1407,-0.1515
-0.15068,-0.14925,-0.1463
-0.15583,-0.14858,-0.1414
-0.1631,-0.14708,-0.12227
-0.16793,-0.14735,-0.084171
-0.14768,-0.14738,-0.12217
-0.12767,-0.1487,-0.14939
-0.084138,-0.15412,-0.14907
-0.088727,-0.16,-0.14759
-0.10024,-0.16683,-0.14713
-0.11203,-0.15887,-0.14731
-0.12093,-0.1383,-0.1478
-0.12719,-0.096965,-0.15187
-0.14276,-0.084314,-0.15716
-0.15883,-0.095604,-0.16427
-0.16552,-0.10693,-0.16638
-0.10472,-0.11847,-0.14417
-0.1233,-0.12393,-0.11866
-0.1424,-0.13569,-0.081749
-0.15224,-0.15338,-0.09098
-0.163,-0.16512,-0.10251
-0.17174,-0.12652,-0.11441
-0.17794,-0.11358,-0.12199
-0.17845,-0.13721,-0.12951
-0.14399,-0.14853,-0.14655
-0.10847,-0.1584,-0.16093
-0.11848,-0.169,-0.15244
-0.12503,-0.17581,-0.10722
-0.13172,-0.17873,-0.12844
-0.12131,-0.16487,-0.14464
-0.11886,-0.11445,-0.15409
-0.12348,-0.11441,-0.16523
-0.12868,-0.12236,-0.17293
-0.1305,-0.13041,-0.1786
-0.13436,-0.12676,-0.17635
-0.15249,-0.11785,-0.13187
-0.18023,-0.12113,-0.10983
-0.23287,-0.12706,-0.11989
-0.24284,-0.1299,-0.12682
-0.24034,-0.13217,-0.13099
-0.24057,-0.1435,-0.11946
-0.23945,-0.16551,-0.11955
-0.23304,-0.2134,-0.12471
-0.2307,-0.24383,-0.12921
-0.22822,-0.24136,-0.13099
-0.22526,-0.23959,-0.13662
-0.22331,-0.24138,-0.15646
-0.21933,-0.23523,-0.19024
-0.21472,-0.23139,-0.23892
-0.21039,-0.2293,-0.24243
-0.20666,-0.22647,-0.23994
-0.20138,-0.22398,-0.24111
-0.1952,-0.22121,-0.23803
-0.19223,-0.21661,-0.23228
-0.19091,-0.21194,-0.23028
-0.18433,-0.20838,-0.22768
-0.17724,-0.20356,-0.22473
-0.17103,-0.19769,-0.22274
-0.1644,-0.19271,-0.21845
-0.1503,-0.19206,-0.21377
-0.15485,-0.18724,-0.20976
-0.19367,-0.17992,-0.20561
-0.18658,-0.17352,-0.20021
-0.17927,-0.16711,-0.19411
-0.17221,-0.15872,-0.19223
-0.16574,-0.13452,-0.18991
-0.16384,-0.19395,-0.18282
-0.15564,-0.18936,-0.17599
-0.14486,-0.18234,-0.16975
-0.1342,-0.17482,-0.16303
-0.12335,-0.16792,-0.14456
-0.11381,-0.16487,-0.16787
-0.11969,-0.15942,-0.1922
-0.11295,-0.14941,-0.18519
-0.099129,-0.13837,-0.17775
-0.088421,-0.1278,-0.17095
-0.077924,-0.11643,-0.16503
-0.069879,-0.11639,-0.16274
-0.065605,-0.11803,-0.15373
-0.06009,-0.1046,-0.14258
-0.053845,-0.092469,-0.1321
-0.048512,-0.081757,-0.12109
-0.044289,-0.072955,-0.11378
-0.039891,-0.066899,-0.12007
-0.03846,-0.062695,-0.11028
-0.037597,-0.056221,-0.096637
-0.035197,-0.05061,-0.086143
-0.033726,-0.045861,-0.076348
-0.033244,-0.041598,-0.06862
-0.03287,-0.038571,-0.064802
-0.034543,-0.038199,-0.058758
-0.040269,-0.036198,-0.052723
-0.044955,-0.034097,-0.047543
-0.031254,-0.033379,-0.043456
0.017021,-0.033052,-0.039263
0.019194,-0.033169,-0.038443
0.013248,-0.037858,-0.037162
0.0075953,-0.043399,-0.034756
-0.0027632,-0.043313,-0.033591
-0.01277,0.0011043,-0.03319
-0.023282,0.021781,-0.032769
-0.034549,0.015518,-0.035605
-0.045128,0.010225,-0.041387
-0.051515,0.0016004,-0.045679
-0.063758,-0.0087469,-0.02162
-0.080321,-0.01902,0.021121
-0.094761,-0.02995,0.017963
-0.10847,-0.041359,0.012202
