1,1,1,1,1,2,2,2,2,2
-54.5,-54.5,-54,-53.5,-54,-55.5,-55.5,-55,-55,-56
-55,-54.5,-54,-54,-54.5,-55.5,-55.5,-55,-55,-55.5
-54.5,-54.5,-54,-54,-54.5,-55.5,-55.5,-55,-55,-55.5
-54.5,-54.5,-54.5,-54,-54,-55.5,-55.5,-55,-55,-55
-54,-54.5,-54.5,-54,-53.5,-55,-55.5,-55.5,-55,-55
-53.5,-54.5,-54.5,-54,-53.5,-55,-55.5,-55.5,-55,-55
-53,-55,-54.5,-54,-54,-54.5,-55.5,-55.5,-55,-55
-52.5,-54.5,-54.5,-54,-54,-54.5,-55.5,-55.5,-55,-55
-52,-54.5,-54.5,-54.5,-54,-54.5,-55.5,-55.5,-55,-55
-51.5,-54,-54.5,-54.5,-54,-54,-55,-55.5,-55.5,-55
-51.5,-54,-54.5,-54.5,-54,-53.5,-55,-55.5,-55.5,-55
-51,-53.5,-54.5,-54.5,-54,-53,-55,-55.5,-55.5,-55
-50.5,-53,-54.5,-54.5,-54,-52,-54.5,-55.5,-55.5,-55
-50,-52,-54.5,-54.5,-54,-51.5,-54.5,-55.5,-55.5,-55
-50,-52,-54.5,-54.5,-54.5,-51,-54,-55.5,-55.5,-55.5
-49.5,-51.5,-54,-54.5,-54.5,-50.5,-53.5,-55,-55.5,-55.5
-49.5,-51,-53.5,-54.5,-54.5,-50,-53,-55,-55.5,-55.5
-49,-50.5,-53,-55,-54.5,-49.5,-52,-54.5,-55.5,-55.5
-49,-50.5,-52.5,-54.5,-54.5,-49.5,-51.5,-54.5,-55.5,-55.5
-49,-50,-52,-54.5,-54.5,-49.5,-51,-54.5,-55.5,-55.5
-49.5,-49.5,-51.5,-54,-54.5,-49,-50.5,-53.5,-55,-55.5
-49,-49.5,-51.5,-53.5,-54.5,-49.5,-50,-53,-55,-55.5
-49.5,-49,-50.5,-53,-55,-49,-49.5,-52.5,-54.5,-55.5
-49.5,-49,-50.5,-52.5,-54.5,-49.5,-49.5,-51.5,-54.5,-55.5
-49.5,-49,-50,-52,-54.5,-49.5,-49.5,-51.5,-54.5,-55.5
-49.5,-49.5,-49.5,-51.5,-54,-49.5,-49,-50.5,-54,-55
-49.5,-49,-49.5,-51.5,-54,-49.5,-49.5,-50.5,-53.5,-55
-49.5,-49.5,-49.5,-51,-53,-49.5,-49.5,-50,-52.5,-54.5
-49.5,-49.5,-49,-50.5,-53,-49.5,-49.5,-49.5,-52,-54.5
-49.5,-49.5,-49,-50,-52,-49.5,-49.5,-49.5,-51.5,-54.5
-49.5,-49.5,-49,-50,-52,-49.5,-49,-49.5,-51,-54
-49.5,-49.5,-49,-49.5,-51.5,-49.5,-49.5,-49.5,-50.5,-53.5
-49.5,-49.5,-49.5,-49.5,-51,-49,-49.5,-49.5,-50,-53
-49.5,-49.5,-49.5,-49,-50.5,-49,-49.5,-49,-49.5,-52
-49.5,-49.5,-49.5,-49,-50.5,-49,-49.5,-49.5,-49.5,-51.5
-49.5,-49.5,-49.5,-49,-50,-49,-49.5,-49,-49.5,-51
-49.5,-49.5,-49.5,-49.5,-49.5,-49,-49.5,-49.5,-49,-50.5
-49.5,-49.5,-49.5,-49.5,-49.5,-49,-49,-49.5,-49.5,-50
-49,-49.5,-49.5,-49.5,-49,-49,-49,-49.5,-49,-49.5
-49.5,-49.5,-49.5,-49.5,-49,-49,-49,-49.5,-49.5,-49.5
-49.5,-49.5,-49.5,-49.5,-49,-49,-49,-49.5,-49.5,-49.5
-49.5,-49.5,-49.5,-49.5,-49.5,-49,-49,-49.5,-49.5,-49
-49.5,-49.5,-49.5,-49.5,-49,-48.5,-49,-49,-49.5,-49.5
-49.5,-49,-49.5,-49.5,-49.5,-48,-49,-49,-49.5,-49.5
-50,-49,-49.5,-49.5,-49.5,-48,-49,-49,-49.5,-49.5
-50,-49.5,-49.5,-49.5,-49.5,-47.5,-49,-49,-49.5,-49.5
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-49,-49,-49.5,-49
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-48.5,-49,-49.5,-49.5
-49,-49.5,-49.5,-49.5,-49.5,-47,-48.5,-49,-49,-49.5
-49,-50,-49,-49.5,-49.5,-47,-48,-49,-49,-49.5
-49.5,-50,-49.5,-49.5,-49.5,-47,-47.5,-49,-49,-49.5
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-47.5,-49,-49,-49.5
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-47,-48.5,-49,-49.5
-49,-49,-49.5,-49.5,-49.5,-47,-47,-48.5,-49,-49
-49.5,-49,-49.5,-49,-49.5,-47,-46.5,-48,-49,-49
-49.5,-49,-50,-49.5,-49.5,-47,-47,-47.5,-49,-49
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-47,-47.5,-49,-49
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-47,-47,-49,-49
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-47,-47,-48.5,-49
-49.5,-49.5,-49,-49.5,-49,-46.5,-47,-46.5,-48,-49
-49.5,-49.5,-49,-50,-49,-47,-47,-47,-48,-49
-49.5,-49.5,-49.5,-50,-49.5,-47,-47,-47,-47.5,-49
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-47,-47,-47,-49
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-47,-47,-47,-48.5
-49.5,-49.5,-49,-49,-49.5,-47,-47,-47,-47,-48.5
-49.5,-49.5,-49.5,-49,-50,-47,-47,-47,-47,-48
-49.5,-49.5,-49.5,-49.5,-50,-47,-47,-47,-47,-47.5
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-47,-47,-47,-47.5
-49.5,-49.5,-49.5,-49.5,-49.5,-47,-47,-47,-47,-47
-49,-49.5,-49.5,-49,-49,-47,-47,-47,-47,-47
-49,-49.5,-49.5,-49.5,-49,-47,-47,-46.5,-47,-46.5
-49,-49.5,-49.5,-49.5,-49,-47,-47,-47,-47,-47
-49,-49.5,-49.5,-49.5,-49.5,-47,-47,-47,-47,-47
-49,-49.5,-49.5,-49.5,-49.5,-47,-47,-47,-47,-47
-48.5,-49.5,-49.5,-49.5,-49.5,-47,-47,-47,-47,-47
-48.5,-49,-49.5,-49.5,-49.5,-47,-47,-47,-46.5,-47
-48,-49,-49.5,-49.5,-49.5,-47,-47,-47,-47,-47
-47.5,-49,-49.5,-49.5,-49.5,-47,-47,-47,-47,-47
-47.5,-49,-49.5,-49.5,-49.5,-47,-47,-47,-47,-47
-47,-48.5,-49.5,-49.5,-49.5,-47.5,-47,-47,-47,-47
-47,-48.5,-49,-49.5,-49.5,-48,-47,-47,-47,-47
-47,-48,-49,-49.5,-49.5,-48.5,-47,-47,-47,-47
-47.5,-47.5,-49,-49.5,-49.5,-49,-47,-47,-47,-47
-47.5,-47.5,-49,-49.5,-49.5,-50,-47.5,-47,-47,-47
-48,-47,-49,-49.5,-49.5,-51.5,-47,-47,-47,-47
-48.5,-47,-48.5,-49,-49.5,-52.5,-47.5,-47,-47,-47
-49,-47,-48,-49,-49.5,-53.5,-48.5,-47,-47,-47
-49,-47.5,-48,-49,-49.5,-54.5,-49,-47,-47,-47
-49.5,-47.5,-47.5,-49,-49.5,-55,-49.5,-47.5,-47,-47
-49.5,-48,-47,-49,-49.5,-55.5,-51,-47,-47,-47
-50,-48.5,-47,-48.5,-49.5,-55.5,-52.5,-47.5,-47,-47
-49.5,-49,-47,-48,-49,-55.5,-53.5,-48,-47,-47
-49.5,-49,-47,-48,-49,-56,-54.5,-49,-47,-47
-49.5,-49.5,-47.5,-47.5,-49,-56,-55,-49.5,-47,-47
-50,-49.5,-47.5,-47,-49,-56,-55.5,-50.5,-47,-47
-50,-50,-48.5,-47,-48.5,-56,-55.5,-52,-47.5,-47
-50,-49.5,-48.5,-47,-48.5,-56,-55.5,-53,-48,-47
-50,-49.5,-49,-47,-48,-56,-56,-54,-48.5,-47
-50,-49.5,-49.5,-47.5,-47.5,-56,-56,-55,-49,-47
-50,-50,-49.5,-47.5,-47.5,-56,-56,-55,-50,-47.5
-50,-50,-50,-48,-47,-56,-56,-55.5,-51.5,-47
-50,-50,-49.5,-48.5,-47,-56,-56,-55.5,-53,-48
-49.5,-50,-49.5,-49,-47,-56,-56,-55.5,-53.5,-48.5
-49.5,-50,-49.5,-49.5,-47.5,-56,-56,-56,-54.5,-49
-49.5,-50,-50,-49.5,-47.5,-55.5,-56,-56,-55,-50
-49.5,-50,-50,-49.5,-48,-55.5,-56,-56,-55.5,-51
-49.5,-50,-50,-50,-48.5,-55.5,-56,-56,-55.5,-52.5
-49.5,-49.5,-50,-49.5,-49,-55.5,-56,-56,-55.5,-53.5
-49.5,-49.5,-50,-49.5,-49,-55,-56,-56,-56,-54.5
-49.5,-49.5,-50,-49.5,-49.5,-55.5,-55.5,-56,-56,-55
-49.5,-49.5,-50,-50,-49.5,-55.5,-55.5,-56,-56,-55.5
-49.5,-49.5,-50,-50,-50,-55.5,-55.5,-56,-56,-55.5
-49.5,-49.5,-49.5,-50,-49.5,-55.5,-55.5,-56,-56,-55.5
-50,-49.5,-49.5,-50,-49.5,-55.5,-55,-56,-56,-56
-51,-49.5,-49.5,-50,-49.5,-55.5,-55.5,-55.5,-56,-56
-51.5,-49.5,-49.5,-50,-50,-55.5,-55.5,-55.5,-56,-56
