1,1,1,1,1,2,2,2,2,2
0.10596,0.11099,0.13282,0.18965,0.23797,0.097405,0.10323,0.1222,0.1687,0.21353
0.106,0.11006,0.12689,0.17379,0.23481,0.097642,0.10153,0.11737,0.15933,0.20773
0.10599,0.10553,0.11898,0.16065,0.22459,0.099262,0.098665,0.11093,0.14634,0.19908
0.10525,0.10239,0.11425,0.15104,0.2133,0.099885,0.094659,0.1066,0.13846,0.18895
0.10468,0.10385,0.11218,0.14107,0.20335,0.10201,0.095357,0.10446,0.13167,0.18092
0.10504,0.10617,0.11096,0.13456,0.19316,0.10286,0.096356,0.10332,0.12454,0.1723
0.10534,0.10583,0.11065,0.12869,0.17901,0.10331,0.097714,0.10198,0.11919,0.16385
0.10535,0.10623,0.10712,0.12152,0.16376,0.10393,0.098601,0.10038,0.11391,0.15082
0.10563,0.1053,0.10268,0.11505,0.15403,0.10586,0.099758,0.09585,0.10767,0.1414
0.10517,0.10484,0.1033,0.11279,0.14397,0.10694,0.10104,0.094819,0.10532,0.13443
0.10576,0.10482,0.10576,0.11105,0.13612,0.10898,0.10262,0.095767,0.10337,0.12726
0.10501,0.10539,0.10576,0.11092,0.13032,0.10919,0.10314,0.097685,0.10295,0.12116
0.10391,0.10528,0.10619,0.10863,0.12413,0.11088,0.10342,0.097812,0.10123,0.11634
0.10334,0.10566,0.1056,0.10357,0.11633,0.11056,0.10552,0.099493,0.097755,0.10962
0.1024,0.10524,0.10503,0.10282,0.11341,0.11029,0.10614,0.10014,0.094436,0.10618
0.099391,0.10554,0.10471,0.10507,0.11136,0.10769,0.10834,0.10233,0.095455,0.10403
0.092517,0.10542,0.10529,0.10586,0.11102,0.10111,0.10908,0.10297,0.096881,0.10328
0.090606,0.10417,0.10528,0.10608,0.10977,0.098752,0.11035,0.10329,0.097691,0.10175
0.09027,0.10348,0.10551,0.1059,0.105,0.098025,0.11068,0.10445,0.098965,0.099574
0.090163,0.10277,0.10544,0.10522,0.10244,0.096634,0.11035,0.10596,0.099821,0.095131
0.090133,0.10091,0.10525,0.10465,0.10413,0.095648,0.10962,0.10737,0.10152,0.095149
0.088816,0.094266,0.10577,0.10511,0.10615,0.09343,0.1034,0.10915,0.10275,0.095982
0.086262,0.090814,0.10449,0.10532,0.10588,0.089413,0.099342,0.10958,0.10323,0.097712
0.085514,0.090311,0.10364,0.10538,0.10618,0.087564,0.09826,0.11081,0.10363,0.098209
0.085087,0.090177,0.10308,0.10559,0.10525,0.086921,0.097207,0.1105,0.10574,0.099657
0.085164,0.090212,0.10185,0.10517,0.10479,0.086188,0.096021,0.11034,0.10651,0.10058
0.084683,0.089439,0.096513,0.1058,0.10489,0.085104,0.094731,0.10624,0.10871,0.10247
0.084938,0.086995,0.091157,0.10487,0.10539,0.085169,0.090917,0.10031,0.10903,0.10306
0.085201,0.085504,0.090397,0.10384,0.1053,0.085904,0.087982,0.098491,0.11073,0.10331
0.086518,0.085314,0.090228,0.10328,0.10568,0.087516,0.087106,0.097859,0.11062,0.10502
0.087425,0.084966,0.090217,0.10227,0.10519,0.088558,0.086564,0.096399,0.11027,0.10603
0.089578,0.084858,0.089867,0.098754,0.10563,0.089588,0.08546,0.095455,0.10884,0.10788
0.090698,0.084879,0.087755,0.092071,0.10529,0.091842,0.085002,0.0926,0.10214,0.10914
0.092384,0.085091,0.085688,0.09054,0.10407,0.093813,0.085631,0.088814,0.099047,0.10997
0.093957,0.086043,0.085427,0.090266,0.10344,0.095139,0.086745,0.087389,0.098147,0.11074
0.095965,0.087083,0.084937,0.090183,0.10265,0.097871,0.088361,0.086825,0.096899,0.11043
0.10136,0.08894,0.085031,0.090074,0.10047,0.10429,0.088901,0.085951,0.095841,0.11011
0.10916,0.090462,0.084784,0.088571,0.093619,0.11287,0.090967,0.08502,0.094141,0.10478
