1,2
3.4266,4.1855
0.16233,3.7157
4.2242,4.0557
4.1714,4.3211
4.3879,4.6447
4.7209,5.0301
5.0912,5.4635
5.5133,5.9482
5.9247,0.095779
0.044089,0.51493
0.40815,0.8907
0.86158,1.3116
1.3124,1.7396
1.6202,0.61161
0.37993,5.7872
5.7967,0.61166
5.854,1.4123
6.1392,0.20333
0.16516,6.1566
5.9636,4.2832
3.8646,2.4486
4.1159,5.0286
4.5197,4.9416
4.7708,5.1949
4.9701,5.3822
5.1626,5.5462
5.3315,5.7012
5.4385,5.8115
5.412,5.7974
5.4595,5.8001
5.5284,5.8746
5.5969,5.9038
5.6599,5.9347
5.683,5.8901
5.5335,5.6588
5.3265,5.4386
5.2326,5.2799
5.1099,5.0572
4.9492,5.3567
4.7002,1.6927
4.2371,5.3958
5.418,0.20359
0.080899,5.9606
0.39896,5.3953
1.9283,4.8897
1.6768,4.4433
1.0626,0.42744
0.44173,6.0378
6.2125,5.564
5.6824,1.3885
6.2474,1.1304
1.5394,0.64546
1.0709,0.083547
0.58062,5.8318
0.28244,5.4049
6.1889,5.0957
0.21986,5.5272
3.7576,1.586
5.3099,0.99881
6.0589,5.7361
5.9627,5.1733
5.8168,5.332
1.4399,0.90243
1.9498,1.3773
1.6667,1.0633
0.90747,0.33979
0.40348,6.1477
0.16767,5.8957
0.02193,5.6534
6.1643,5.4728
6.0971,5.356
0.4546,5.9846
0.74143,6.2341
0.68812,6.1374
0.64749,6.1236
0.59327,6.0912
0.61265,6.099
0.55838,6.0714
0.52579,6.0507
0.58015,6.1065
0.62739,6.1687
0.7175,6.2691
0.83775,0.13885
0.94838,0.25097
1.0085,0.35106
1.18,0.56839
1.3869,0.79437
1.6302,1.1249
1.9197,1.4754
2.0824,1.6478
0.46542,1.6362
3.3719,1.9304
1.7572,2.2907
5.2327,1.6823
1.4017,6.1029
6.2014,6.0505
4.5241,4.5884
4.1845,4.3997
4.51,4.8075
4.8499,5.2005
5.2526,5.5835
5.6204,5.9995
5.9146,0.074199
6.266,0.43892
0.4329,0.84792
0.88535,1.2314
1.2963,1.613
1.6408,0.92338
1.8152,3.5733
1.979,1.7694
1.9899,5.1553
4.6659,1.3279
1.1614,4.1767
0.028497,3.4789
0.19483,4.8993
4.7692,4.5933
0.97275,3.8795
2.859,4.0738
5.6244,4.2648
4.0517,4.4083
3.6474,4.5075
0.54794,4.5446
4.3276,4.6513
4.442,4.7697
4.5358,4.8487
4.636,4.9526
4.732,4.9889
4.7309,4.9394
4.7627,4.9473
4.7665,4.8859
4.7238,4.822
4.7243,4.7489
4.7257,4.7009
5.3014,5.1346
5.5001,5.2518
5.2465,4.8723
4.8478,4.4043
4.3845,0.22153
3.8875,0.17022
4.3827,0.66765
0.66581,3.8309
1.6445,0.17508
1.1665,0.34528
0.59947,6.075
0.059423,5.5075
6.0921,0.95063
0.12773,5.7094
6.1455,0.3681
5.9215,1.7774
1.6446,4.0549
