1,1,1,1,1
0.4354,0.63549,0.79778,0.86521,0.62783
0.43511,0.53032,0.7981,0.86525,0.69694
0.43452,0.44456,0.79834,0.85608,0.75472
0.41346,0.43643,0.79748,0.83466,0.81028
0.38476,0.43607,0.76896,0.81302,0.85626
0.35605,0.43581,0.7256,0.79854,0.86381
0.34011,0.43555,0.6746,0.79768,0.86505
0.34011,0.43522,0.57706,0.79796,0.86539
0.34011,0.43527,0.47319,0.79828,0.8626
0.34015,0.42585,0.43659,0.7982,0.84428
0.34707,0.39751,0.43623,0.78665,0.82264
0.35932,0.36881,0.43592,0.74487,0.80253
0.36867,0.34365,0.43568,0.7015,0.79781
0.32305,0.34011,0.43537,0.6238,0.79781
0.2755,0.34011,0.43511,0.51863,0.79814
0.24259,0.34011,0.43351,0.44064,0.79833
0.21838,0.34251,0.41027,0.43639,0.79638
0.22895,0.35388,0.38157,0.43604,0.76415
0.22809,0.36612,0.35287,0.43579,0.72078
0.19955,0.35137,0.34011,0.43551,0.66597
0.17047,0.29256,0.34011,0.43518,0.56538
0.19774,0.25722,0.34011,0.43534,0.46409
0.21408,0.22489,0.34032,0.42303,0.43655
0.16041,0.22271,0.34843,0.39433,0.43619
0.11343,0.23356,0.36068,0.36562,0.43589
0.10872,0.21247,0.36714,0.34223,0.43565
0.14065,0.1834,0.31614,0.34011,0.43533
0.18044,0.1731,0.27184,0.34011,0.43513
0.18833,0.22237,0.23894,0.34011,0.43214
0.18773,0.18426,0.2182,0.34343,0.40708
0.18684,0.1306,0.23051,0.35524,0.37838
0.18595,0.10697,0.2254,0.36749,0.35003
0.18479,0.12208,0.19632,0.34501,0.34011
0.19812,0.16453,0.16849,0.28769,0.34011
0.23865,0.18837,0.20577,0.25356,0.34011
0.21664,0.1881,0.20811,0.22239,0.34064
0.077521,0.18724,0.15445,0.22427,0.34979
-0.016565,0.18635,0.1108,0.233,0.36204
-0.051538,0.18535,0.11034,0.20924,0.36465
-0.079969,0.1872,0.14543,0.18017,0.30964
-0.08223,0.22041,0.18309,0.17738,0.26818
-0.052968,0.24795,0.18831,0.22263,0.23528
-0.00058066,0.14035,0.18763,0.1783,0.21861
0.052525,0.012115,0.18675,0.12531,0.23208
0.11881,-0.035994,0.18584,0.10701,0.22217
0.16558,-0.070532,0.18464,0.12633,0.19309
0.19915,-0.082388,0.20216,0.1693,0.16777
0.24769,-0.072397,0.24321,0.18837,0.21226
0.31302,-0.023864,0.20319,0.18802,0.20215
0.33616,0.028523,0.061813,0.18714,0.14849
0.35434,0.087615,-0.020451,0.18625,0.10884
0.35608,0.14925,-0.055424,0.18522,0.11249
0.35633,0.18423,-0.081238,0.18915,0.1502
0.3568,0.21994,-0.081548,0.22497,0.18521
0.35705,0.29118,-0.047147,0.2435,0.18827
0.35715,0.32625,0.0052401,0.12465,0.18753
0.3596,0.34827,0.059064,0.0029746,0.18665
0.36245,0.35603,0.12584,-0.03988,0.18573
0.36406,0.35617,0.16931,-0.073545,0.1845
0.37528,0.35659,0.20288,-0.082349,0.20672
0.43404,0.35702,0.25641,-0.068503,0.24778
0.49756,0.3569,0.31635,-0.018043,0.18748
0.55733,0.35834,0.33863,0.034344,0.047418
0.60257,0.36118,0.35517,0.095351,-0.024337
0.57749,0.36376,0.35609,0.15392,-0.05931
0.5461,0.3645,0.35638,0.18796,-0.082071
0.61386,0.40581,0.35685,0.22581,-0.080224
0.6821,0.46933,0.35704,0.29792,-0.041326
0.65244,0.5316,0.35731,0.32873,0.011061
0.61763,0.58887,0.35992,0.3502,0.065842
0.55911,0.59376,0.36276,0.35604,0.1324
0.51402,0.55715,0.36402,0.35621,0.17304
0.51405,0.56925,0.37996,0.35664,0.20661
0.47805,0.66666,0.4411,0.35704,0.26585
0.41586,0.66791,0.50454,0.35691,0.31882
0.38499,0.6331,0.56364,0.35865,0.34111
0.36216,0.59321,0.60312,0.3615,0.35573
0.36619,0.52166,0.57342,0.3639,0.3561
0.40213,0.51403,0.54725,0.36601,0.35644
0.44448,0.50635,0.62545,0.41287,0.3569
0.49512,0.43502,0.68166,0.47639,0.35701
0.51389,0.39871,0.64857,0.53816,0.35751
0.49113,0.36899,0.61376,0.59403,0.36023
0.46838,0.36108,0.54974,0.58969,0.36308
0.4306,0.38391,0.51402,0.55308,0.36394
0.36858,0.42491,0.51405,0.5791,0.38543
0.36714,0.47201,0.46866,0.67309,0.44816
0.36635,0.51477,0.41243,0.66404,0.51143
0.35927,0.50125,0.38156,0.62923,0.56995
0.35165,0.47849,0.36141,0.58595,0.60251
0.35033,0.45474,0.36872,0.51783,0.56935
0.35004,0.38658,0.40669,0.51404,0.55014
0.29186,0.36721,0.44972,0.5012,0.63704
0.20109,0.36705,0.50089,0.42887,0.67951
0.19397,0.36311,0.51136,0.39528,0.6447
0.20034,0.35447,0.48861,0.36671,0.60989
0.20241,0.35046,0.46585,0.3616,0.54081
0.21447,0.35017,0.42207,0.38847,0.51402
0.24799,0.33058,0.36728,0.4296,0.51406
0.27788,0.23381,0.36712,0.47779,0.45889
0.28316,0.19104,0.36591,0.51593,0.409
0.28971,0.19763,0.35831,0.49872,0.37813
0.29912,0.20212,0.35121,0.47597,0.36104
0.31436,0.20516,0.3503,0.45021,0.37176
0.36507,0.23291,0.34872,0.38016,0.41124
0.38993,0.26685,0.28025,0.36719,0.45509
0.38947,0.28256,0.19634,0.36703,0.50575
0.4007,0.28583,0.1947,0.36215,0.50883
0.43367,0.29494,0.20085,0.35361,0.48608
0.45555,0.30436,0.20247,0.35043,0.46333
0.45609,0.33994,0.21783,0.35014,0.41253
0.45616,0.38592,0.25176,0.32283,0.36726
0.45565,0.38967,0.27963,0.22358,0.3671
0.46864,0.39172,0.28349,0.19177,0.36537
0.49253,0.41883,0.29076,0.19837,0.35735
0.52323,0.44975,0.30017,0.20225,0.35087
0.5805,0.45603,0.31831,0.20687,0.35027
0.62783,0.45616,0.37064,0.23668,0.34611
0.66247,0.45595,0.38988,0.27021,0.26864
0.61782,0.45984,0.38942,0.28268,0.19296
0.60284,0.48191,0.40399,0.28667,0.19544
0.61464,0.50625,0.43737,0.29599,0.20128
0.62068,0.55421,0.45598,0.30598,0.20252
0.56913,0.60865,0.45611,0.34622,0.2216
0.50945,0.65153,0.45614,0.38797,0.25553
0.45316,0.64604,0.45588,0.38962,0.28097
0.39776,0.60046,0.47129,0.39334,0.28392
0.35913,0.6094,0.49518,0.42254,0.2918
0.32904,0.6212,0.52861,0.45181,0.30122
0.32262,0.59838,0.58658,0.45605,0.32285
0.32215,0.53483,0.63257,0.45618,0.37552
0.32584,0.47818,0.66186,0.45587,0.38983
0.34549,0.42189,0.61243,0.46158,0.38937
0.36673,0.37385,0.60415,0.48456,0.4077
0.36517,0.3411,0.61596,0.50981,0.44108
0.31494,0.32284,0.61814,0.56095,0.45599
0.34224,0.32234,0.56202,0.61361,0.45612
0.37786,0.32224,0.5032,0.65627,0.45611
0.38329,0.33605,0.44691,0.63875,0.45642
0.37984,0.35729,0.39239,0.59986,0.47394
0.37494,0.37528,0.35552,0.61071,0.49783
0.38694,0.33135,0.32701,0.62251,0.53444
0.44034,0.32422,0.32257,0.59104,0.59243
0.45181,0.36476,0.32211,0.52833,0.63731
0.45196,0.38318,0.3274,0.47193,0.65991
0.43929,0.38195,0.34785,0.41564,0.60801
0.41971,0.37712,0.36909,0.36995,0.60546
0.38722,0.37464,0.35993,0.33749,0.61727
0.3449,0.41799,0.31415,0.32279,0.61464
0.32921,0.45164,0.34674,0.32229,0.55504
