1,2
3.7935,2.9857
3.7994,2.1327
3.8054,3.9739
3.806,3.5243
3.7504,2.1231
3.6507,3.7923
3.6431,3.8539
2.0794,3.8404
6.2246,4.4122
3.2621,5.4958
0.23843,3.5139
6.1963,5.4063
6.1883,2.5078
6.1741,4.6241
6.1966,0.78411
6.1965,0.1155
0.042677,4.8735
5.9689,1.6473
4.4872,3.2783
1.6369,3.5709
2.8848,2.8777
0.62612,0.80834
0.11385,2.0407
0.051249,3.4399
0.055289,3.3076
0.049356,1.5206
0.045619,0.28193
0.048133,0.28017
6.2342,0.14831
6.0476,0.0090571
6.0421,0.014697
6.039,6.2822
4.1893,0.0070916
5.52,0.0036517
5.8978,6.1405
5.4836,6.012
3.3354,6.0857
2.6074,1.5463
4.2175,2.8945
3.3347,2.8792
3.8755,2.8203
5.2887,2.4594
3.3241,6.0146
2.4555,2.751
3.8658,2.7432
5.7029,2.8547
2.3145,5.727
2.3295,4.0591
2.3202,5.053
3.2543,4.3061
3.5741,4.4296
2.3205,3.6342
2.7271,6.1064
2.0353,0.23936
0.36328,4.751
0.33827,1.6469
4.8944,3.5621
3.4987,3.7313
4.2722,4.628
4.4718,6.0911
5.0346,6.1407
3.1748,6.1593
4.2584,6.1628
2.747,6.1475
5.9446,5.6345
4.1671,5.8067
3.9401,0.9916
3.9392,3.8219
4.5659,4.2185
5.6263,5.8277
1.7468,4.7088
0.68182,3.2065
0.65046,5.6888
0.6523,4.0639
0.40488,3.9793
3.8746,4.0074
3.7862,3.9866
3.3736,3.8919
5.5664,3.8668
5.2446,3.8594
4.0543,3.8447
0.50528,3.8342
2.1979,3.9928
5.3139,5.7651
6.2022,0.13576
4.849,4.2955
0.93668,1.0468
6.1877,0.14283
6.1967,6.1866
0.099572,4.2284
0.93372,3.5763
1.68,3.7377
0.20833,5.6168
0.19083,4.582
5.4086,0.19393
5.1225,0.33422
0.06132,0.29992
0.06404,0.30157
0.061529,0.13803
0.051904,4.5302
0.18506,0.13121
1.9171,0.12072
6.0797,0.0022921
3.1701,0.017009
6.0315,0.013667
2.1047,0.020539
2.2714,0.021014
5.8995,6.1456
5.7413,3.5012
4.9635,3.9734
2.6197,6.017
2.9687,1.877
4.7523,0.114
3.6414,1.2366
3.7341,2.9787
2.4666,4.9141
2.4533,3.7572
4.1821,5.7106
1.3768,5.5539
2.4297,2.7044
3.3537,2.5379
3.5032,0.63722
2.915,5.7326
4.0751,4.3281
2.3176,2.6043
1.8869,4.8283
0.56057,4.9705
0.35048,4.8953
2.2306,3.7087
0.9797,3.7072
5.4427,3.7167
1.9618,4.0239
2.1375,5.7253
5.7843,6.1402
6.0383,5.8124
1.7924,3.9843
2.7521,6.142
2.7622,6.0493
3.3872,4.754
3.9298,4.1427
3.9346,4.1312
3.9434,4.134
3.944,4.1323
3.9397,4.1566
3.8666,5.7538
5.8208,5.1624
3.9404,5.6402
0.65755,4.0033
2.336,3.5722
1.3244,1.2832
