1,2
-0.21386,-0.21498
-0.20606,-0.2064
-0.20008,-0.19805
-0.19925,-0.19681
-0.19821,-0.19166
-0.18969,-0.18171
-0.18013,-0.17052
-0.16924,-0.15793
-0.15862,-0.14661
-0.15167,-0.14009
-0.14717,-0.13472
-0.13554,-0.12393
-0.12391,-0.11288
-0.11249,-0.10153
-0.098839,-0.089653
-0.088838,-0.081038
-0.085595,-0.078093
-0.077952,-0.068993
-0.069994,-0.060057
-0.06223,-0.05226
-0.055576,-0.045355
-0.051763,-0.04269
-0.056851,-0.048278
-0.055361,-0.044415
-0.050218,-0.039581
-0.04525,-0.035348
-0.040889,-0.031349
-0.037276,-0.027649
-0.030793,-0.020847
-0.026497,-0.017705
-0.024718,-0.015784
-0.02295,-0.015029
-0.021325,-0.014233
-0.020729,-0.015295
-0.022979,-0.019161
-0.026219,-0.023238
-0.028555,-0.027335
-0.031722,-0.033082
-0.03587,-0.039554
-0.042295,-0.049012
-0.046626,-0.052682
-0.049854,-0.057474
-0.060962,-0.071348
-0.075164,-0.08588
-0.088183,-0.09893
-0.10092,-0.11316
-0.11426,-0.12783
-0.1244,-0.14177
-0.13672,-0.15327
-0.15022,-0.17203
-0.16408,-0.18682
-0.17626,-0.19933
-0.18563,-0.20902
-0.18738,-0.2132
-0.19313,-0.22261
-0.20247,-0.23059
-0.21053,-0.23571
-0.21848,-0.24033
-0.2256,-0.24663
-0.22718,-0.24943
-0.23472,-0.2551
-0.24291,-0.26035
-0.24965,-0.26669
-0.2571,-0.27188
-0.26302,-0.27701
-0.26455,-0.278
-0.26922,-0.28291
-0.27529,-0.28941
-0.27892,-0.29567
-0.28248,-0.30033
-0.28653,-0.30566
-0.30005,-0.31952
-0.30653,-0.32741
-0.3079,-0.32991
-0.30895,-0.33026
-0.31035,-0.3311
-0.30985,-0.33037
-0.30168,-0.3185
-0.28998,-0.30943
-0.28806,-0.30799
-0.28684,-0.30638
-0.28451,-0.30374
-0.28141,-0.29952
-0.27914,-0.29724
-0.27869,-0.29575
-0.2744,-0.29018
-0.26906,-0.28435
-0.26278,-0.27582
-0.25531,-0.26677
-0.24914,-0.25965
-0.24702,-0.25526
-0.2405,-0.24731
-0.23431,-0.23801
-0.22756,-0.22938
-0.22043,-0.2207
-0.21338,-0.21231
-0.21158,-0.20775
-0.20516,-0.1996
-0.19676,-0.18908
-0.18798,-0.17893
-0.17759,-0.16905
-0.16802,-0.15823
-0.15936,-0.1479
-0.14968,-0.13787
-0.13803,-0.12731
-0.12635,-0.11742
-0.11574,-0.10757
-0.10685,-0.099339
-0.10294,-0.095323
-0.099408,-0.091196
-0.091021,-0.083671
-0.083043,-0.075649
-0.075585,-0.067627
-0.068714,-0.060708
-0.064089,-0.056819
-0.062528,-0.054458
-0.057838,-0.049238
-0.05333,-0.044225
-0.048869,-0.039296
-0.044794,-0.03559
-0.042474,-0.03543
-0.047064,-0.039672
-0.045673,-0.037319
-0.04272,-0.034263
-0.0403,-0.032224
-0.037712,-0.029543
-0.034417,-0.027787
-0.029698,-0.024316
-0.027349,-0.022582
-0.02725,-0.024169
-0.028351,-0.025817
-0.028338,-0.027704
-0.028929,-0.030729
-0.029085,-0.034729
-0.03334,-0.03975
-0.039886,-0.049545
-0.050176,-0.061622
-0.062133,-0.076238
-0.074961,-0.089752
-0.087716,-0.10262
-0.099564,-0.11574
-0.11223,-0.12928
-0.12457,-0.14569
-0.1392,-0.15984
-0.153,-0.17448
-0.16236,-0.18763
-0.16378,-0.19076
-0.17308,-0.20407
-0.17907,-0.20475
-0.13512,-0.16214
