1,1,1,1,1
0.015034,0.01011,0.0053499,0.0036064,0.0072578
0.014928,0.01126,0.0033934,0.0053046,0.0055569
0.016037,0.011721,0.0060945,0.0063941,0.0041849
0.019995,0.012061,0.0091609,0.0057625,0.0039467
0.022554,0.014081,0.0099512,0.0056835,0.0039467
0.022475,0.015034,0.0099512,0.0056835,0.0035257
0.022475,0.014999,0.010904,0.0036814,0.0046415
0.019315,0.015192,0.011608,0.0049565,0.0063309
0.019421,0.018675,0.011948,0.0082547,0.0059204
0.024318,0.022167,0.013128,0.0099512,0.0056835
0.022791,0.022475,0.015034,0.0099512,0.0056835
0.021211,0.022475,0.015034,0.010428,0.0046825
0.021211,0.021422,0.014823,0.011494,0.0038184
0.024376,0.017788,0.017356,0.011835,0.0072326
0.027097,0.022686,0.021314,0.012455,0.0096878
0.028599,0.024371,0.022501,0.014716,0.0099512
0.028666,0.021211,0.022475,0.015034,0.01011
0.028648,0.021211,0.022475,0.014928,0.01126
0.028199,0.022793,0.017753,0.016037,0.011721
0.026798,0.026528,0.021053,0.019995,0.012061
0.029335,0.028237,0.02488,0.022554,0.014081
0.03071,0.028701,0.021738,0.022475,0.015034
0.030392,0.028648,0.021211,0.022475,0.014999
0.030392,0.028648,0.021739,0.019315,0.015192
0.026087,0.026683,0.025621,0.019421,0.018675
0.027625,0.028489,0.027667,0.024318,0.022167
0.030296,0.030639,0.028754,0.022791,0.022475
0.03229,0.030392,0.028648,0.021211,0.022475
0.032923,0.030392,0.028648,0.021211,0.021422
0.032923,0.027625,0.0273,0.024376,0.017788
0.032817,0.026702,0.027644,0.027097,0.022686
0.034032,0.02947,0.030181,0.028599,0.024371
0.035934,0.031658,0.030498,0.028666,0.021211
0.034983,0.032923,0.030392,0.028648,0.021211
0.034666,0.032923,0.02947,0.028199,0.022793
0.03442,0.03287,0.02578,0.026798,0.026528
0.03317,0.033398,0.028547,0.029335,0.028237
0.036725,0.0353,0.031025,0.03071,0.028701
0.03926,0.035617,0.032712,0.030392,0.028648
0.038626,0.034666,0.032923,0.030392,0.028648
0.038626,0.034666,0.032905,0.026087,0.026683
0.038979,0.033188,0.032993,0.027625,0.028489
0.041614,0.0353,0.034666,0.030296,0.030639
0.043307,0.038996,0.03604,0.03229,0.030392
0.044594,0.038732,0.034666,0.032923,0.030392
0.044391,0.038626,0.034666,0.032923,0.027625
0.044338,0.038626,0.033927,0.032817,0.026702
0.044691,0.040742,0.033874,0.034032,0.02947
0.047354,0.042804,0.038151,0.035934,0.031658
0.049259,0.044312,0.038943,0.034983,0.032923
0.051111,0.044497,0.038626,0.034666,0.032923
0.053404,0.044338,0.038626,0.03442,0.03287
0.053704,0.044338,0.039684,0.03317,0.033398
0.054652,0.046455,0.042302,0.036725,0.0353
0.059772,0.048677,0.043809,0.03926,0.035617
0.060922,0.050423,0.044655,0.038626,0.034666
0.062366,0.052805,0.044338,0.038626,0.034666
0.065441,0.053704,0.044338,0.038979,0.033188
0.065862,0.053704,0.045396,0.041614,0.0353
0.065862,0.058569,0.048095,0.043307,0.038996
0.072219,0.060539,0.049841,0.044594,0.038732
0.073765,0.061689,0.051905,0.044391,0.038626
0.074178,0.064599,0.053704,0.044338,0.038626
0.074871,0.065862,0.053704,0.044691,0.040742
0.074871,0.065862,0.056546,0.047354,0.042804
0.074196,0.069655,0.060155,0.049259,0.044312
0.07283,0.07366,0.061306,0.051111,0.044497
0.076079,0.073976,0.063336,0.053404,0.044338
0.078247,0.07474,0.065862,0.053704,0.044338
0.077082,0.074871,0.065862,0.054652,0.046455
0.076936,0.074646,0.067126,0.059772,0.048677
0.076919,0.072846,0.073554,0.060922,0.050423
0.07698,0.074776,0.07387,0.062366,0.052805
0.07844,0.078104,0.074476,0.065441,0.053704
0.080868,0.077373,0.074871,0.065862,0.053704
0.085802,0.076936,0.074871,0.065862,0.058569
0.085802,0.076936,0.073521,0.072219,0.060539
0.08596,0.076831,0.073474,0.073765,0.061689
0.087373,0.077886,0.077381,0.074178,0.064599
0.089988,0.079549,0.07781,0.074871,0.065862
0.092499,0.084852,0.076936,0.074871,0.065862
0.093174,0.085802,0.076936,0.074196,0.069655
0.093227,0.085802,0.076883,0.07283,0.07366
0.094137,0.08675,0.077332,0.076079,0.073976
0.096869,0.089067,0.078994,0.078247,0.07474
0.09962,0.091832,0.082952,0.077082,0.074871
0.10209,0.093069,0.085802,0.076936,0.074646
