x,y,z
-0.0010227,0,0
0.0023602,0,0
-0.001172,0,0
0.00058857,0,0
0.0057068,0,0
-0.0022128,0,0
0.0029308,0,0
0.0015669,0,0
0.0051511,0,0
-0.0074133,0,0
-0.00024951,0,0
0.0037215,0,0
-0.00070318,0,0
0.0013317,0,0
-0.0037733,0,0
-0.00016028,0,0
-0.0029916,0,0
0.0019378,0,0
-0.00093457,0,0
-0.0014652,0,0
-2.2358e-05,0,0
0.0031508,0,0
0.0026495,0,0
0.0042201,0,0
-0.0031562,0,0
0.00022287,0,0
-0.0028476,0,0
0.0017962,0,0
-0.0037684,0,0
0.00093197,0,0
0.0092189,0,0
-0.0022564,0,0
-0.00068659,0,0
-0.0010027,0,0
0.0017211,0,0
-0.0009144,0,0
0.00072428,0,0
0.0064405,0,0
-0.00074033,0,0
0.0019282,0,0
0.0007774,0,0
0.0087352,0,0
-0.0032745,0,0
-0.0020879,0,0
0.00016604,0,0
-0.00055624,0,0
0.0034963,0,0
-0.0040361,0,0
0.00012683,0,0
0.0034271,0,0
0.0014647,0,0
-0.00036384,0,0
0.001175,0,0
0.0031443,0,0
-0.00075684,0,0
-0.00057836,0,0
0.0012678,0,0
-0.0049158,0,0
-0.0058927,0,0
0.0075831,0,0
0.0016746,0,0
-0.0045877,0,0
0.010052,0,0
0.0031592,0,0
0.0012852,0,0
-0.0054214,0,0
0.0052729,0,0
0.0040911,0,0
0.00046178,0,0
0.057596,0,0
0.12501,0,0
-0.02229,0,0
-0.14399,0,0
-0.024542,0,0
-0.00072469,0,0
0.003403,0,0
0.0081612,0,0
0.0051727,0,0
-0.012535,0,0
-0.0049409,0,0
-0.0024361,0,0
0.0030591,0,0
0.031332,0,0
0.016797,0,0
-0.032103,0,0
-0.016451,0,0
0.0022015,0,0
0.0075256,0,0
0.054882,0,0
-0.023174,0,0
-0.044969,0,0
0.0011204,0,0
0.0013815,0,0
1.5504e-05,0,0
0.018231,0,0
0.11605,0,0
-0.0029221,0,0
-0.12078,0,0
-0.0099102,0,0
-0.0043086,0,0
0.20188,0,0
0.101,0,0
-0.20375,0,0
-0.096622,0,0
-0.0019844,0,0
0.00087729,0,0
0.11875,0,0
0.044331,0,0
-0.15431,0,0
-0.024801,0,0
0.00010075,0,0
-0.0028299,0,0
0.023651,0,0
0.18118,0,0
0.027314,0,0
-0.15644,0,0
-0.073288,0,0
-0.00040823,0,0
0.076147,0,0
0.14076,0,0
-0.064671,0,0
-0.1408,0,0
0.00075485,0,0
0.0035942,0,0
0.3007,0,0
0.155,0,0
-0.29427,0,0
-0.15527,0,0
0.0038556,0,0
0.0010072,0,0
0.2502,0,0
0.0891,0,0
-0.29323,0,0
-0.038501,0,0
0.00069075,0,0
0.025265,0,0
0.1966,0,0
-0.055193,0,0
-0.17688,0,0
0.0039096,0,0
0.017915,0,0
0.12305,0,0
0.019867,0,0
-0.048609,0,0
-0.10524,0,0
0.0017837,0,0
0.0026333,0,0
0.19785,0,0
-0.00073585,0,0
-0.19729,0,0
-0.001533,0,0
-0.00011657,0,0
-0.00084562,0,0
0.091058,0,0
0.18017,0,0
-0.031572,0,0
-0.20354,0,0
-0.03106,0,0
-0.00074992,0,0
-0.0021182,0,0
0.12869,0,0
0.063075,0,0
-0.020603,0,0
-0.14892,0,0
-0.014547,0,0
0.0031736,0,0
0.099859,0,0
0.02972,0,0
-0.12394,0,0
-0.014358,0,0
-0.0025457,0,0
0.0012056,0,0
0.001096,0,0
0.18736,0,0
-0.0017341,0,0
-0.18407,0,0
-0.00028084,0,0
0.0075157,0,0
0.0017964,0,0
0.11766,0,0
0.23076,0,0
-0.11472,0,0
-0.22371,0,0
0.0011658,0,0
-0.0051973,0,0
0.0071672,0,0
0.080801,0,0
0.01059,0,0
-0.029327,0,0
-0.070385,0,0
0.00017827,0,0
0.0037304,0,0
0.10584,0,0
0.060317,0,0
-0.055278,0,0
-0.10738,0,0
0.0033192,0,0
-0.00060741,0,0
-0.0023463,0,0
0.25849,0,0
0.12859,0,0
-0.2566,0,0
-0.12892,0,0
-0.0025419,0,0
-0.0013859,0,0
1.0037e-05,0,0
0.1195,0,0
0.053715,0,0
-0.17216,0,0
-0.0026988,0,0
