1,1,1
5.2947,5.5554,0.40914
5.3681,5.5087,0.25254
5.4416,5.5355,0.096459
5.741,5.5753,6.167
0.33736,5.2572,5.7801
1.0893,5.196,5.642
1.2947,5.2603,5.5845
1.4455,5.3314,5.5263
1.4938,5.4049,5.5156
0.921,5.4906,5.5554
0.95693,6.1808,5.4759
1.182,0.77711,5.1639
1.4025,1.2193,5.2281
1.636,1.3701,5.2947
1.884,1.5601,5.3681
1.0596,1.2074,5.4416
0.24961,0.8375,5.741
0.51688,1.0718,0.33736
0.78646,1.2922,1.0893
5.8389,1.5158,1.2947
4.6128,1.76,1.4455
4.833,2.008,1.4938
4.8475,0.11597,0.921
4.9335,0.38325,0.95693
5.2458,0.65129,1.182
5.5934,0.42127,1.4025
5.8184,4.9734,1.636
6.1088,4.7572,1.884
0.15161,4.8402,1.0596
6.199,4.8547,0.24961
0.023537,5.0838,0.51688
0.30815,5.4196,0.78646
0.65154,5.7263,5.8389
0.93295,5.9458,4.6128
1.1455,6.2718,4.833
1.8014,0.12735,4.8475
2.6128,6.1644,4.9335
6.2521,0.16584,5.2458
0.2151,0.48024,5.5934
0.4749,0.79225,5.8184
5.5145,1.0507,6.1088
4.2945,1.3958,0.15161
4.6528,2.2071,6.199
4.9199,1.3615,0.023537
5.1567,0.092021,0.30815
5.3997,0.34273,0.65154
5.5935,0.10444,0.93295
5.8034,4.6415,1.1455
5.8356,4.4736,1.8014
5.7924,4.8015,2.6128
5.9609,5.0383,6.2521
6.1626,5.2836,0.2151
0.085926,5.4966,0.4749
0.28386,5.6903,5.5145
0.47413,5.8572,4.2945
0.374,5.814,4.6528
0.43047,5.846,4.9199
0.5714,6.0618,5.1567
0.71693,6.2635,5.3997
0.87932,0.18873,5.5935
1.0294,0.379,5.8034
1.218,0.47246,5.8356
1.6781,0.36,5.7924
1.8392,0.50093,5.9609
1.8945,0.6434,6.1626
1.9328,0.79557,0.085926
1.9144,0.96306,0.28386
1.8592,1.0785,0.47413
1.7005,1.4481,0.374
1.312,1.8085,0.43047
1.1649,1.8679,0.5714
1.0208,1.9211,0.71693
0.866,1.9298,0.87932
0.65141,1.8868,1.0294
0.42917,1.8315,1.218
0.013018,1.466,1.6781
5.8231,1.2385,1.8392
5.4431,1.0913,1.8945
5.1799,0.95336,1.9328
4.8999,0.75871,1.9144
4.5946,0.54412,1.8592
4.2977,0.24958,1.7005
4.8638,6.0596,1.312
4.7864,5.6069,1.1649
4.3987,5.3115,1.0208
3.9187,5.0483,0.866
4.6657,4.743,0.65141
5.8319,4.4462,0.42917
5.7496,4.4369,0.013018
6.0808,4.9803,5.8231
0.40537,4.5926,5.4431
0.090908,4.1741,5.1799
6.0028,4.0826,4.8999
5.5655,5.2488,4.5946
5.1176,5.9988,4.2977
4.6736,5.7769,4.8638
2.4356,0.10149,4.7864
2.6228,0.37052,4.3987
3.8179,6.1885,3.9187
1.1439,5.7952,4.6657
2.8438,5.3397,5.8319
5.3516,4.8956,5.7496
5.538,3.8536,6.0808
0.25679,2.0253,0.40537
1.5987,3.2203,0.090908
1.3748,5.5593,6.0028
3.495,1.9938,5.5655
5.672,3.963,5.1176
0.64712,5.8766,4.6736
0.038202,5.1994,2.4356
6.205,1.7107,2.6228
6.1086,1.4868,3.8179
6.0673,2.0442,1.1439
6.0244,4.7042,2.8438
6.1719,0.35653,5.3516
0.546,0.26057,5.538
1.0605,6.2632,0.25679
1.1404,6.1468,1.5987
1.2157,6.0887,1.3748
1.2787,6.0459,3.495
1.3279,6.0107,5.672
1.4791,0.21737,0.64712
1.5877,0.87462,0.038202
1.6707,1.1014,6.205
1.7284,1.1793,6.1086
1.8284,1.2495,6.0673
1.9452,1.3033,6.0244
2.0385,1.3865,6.1719
1.9258,1.5462,0.546
1.8934,1.6292,1.0605
2.086,1.7038,1.1404
2.2732,1.7699,1.2157
2.4428,1.8868,1.2787
2.5901,2.0206,1.3279
2.4123,1.9822,1.4791
1.3127,1.8695,1.5877
6.2252,1.9924,1.6707
6.0112,2.1796,1.7284
6.1778,2.363,1.8284
0.098042,2.5164,1.9452
5.8159,2.5554,2.0385
4.9559,1.9981,1.9258
4.3877,0.62738,1.8934
4.6233,5.9254,2.086
4.8352,6.0954,2.2732
5.1691,6.2603,2.4428
5.384,6.2459,2.5901
5.5062,5.3859,2.4123
5.4453,4.5259,1.3127
5.6701,4.5174,6.2252
