1,1,1,1,1
1.1258,0.99023,0.8546,0.71898,1.5558
1.1521,1.0165,0.88085,0.74523,1.2899
1.1783,1.0427,0.9071,0.77148,0.78542
1.2046,1.069,0.93335,0.79773,0.66211
1.2308,1.0952,0.9596,0.82398,0.68836
1.2571,1.1215,0.98585,0.85023,0.71461
1.2833,1.1477,1.0121,0.87648,0.74086
1.3096,1.174,1.0384,0.90273,0.7671
1.3358,1.2002,1.0646,0.92898,0.79335
1.3621,1.2265,1.0908,0.95523,0.8196
1.3883,1.2527,1.1171,0.98148,0.84585
1.4146,1.279,1.1433,1.0077,0.8721
1.4408,1.3052,1.1696,1.034,0.89835
1.4671,1.3315,1.1958,1.0602,0.9246
1.4933,1.3577,1.2221,1.0865,0.95085
1.5196,1.384,1.2483,1.1127,0.9771
1.5458,1.4102,1.2746,1.139,1.0034
1.5721,1.4365,1.3008,1.1652,1.0296
1.5983,1.4627,1.3271,1.1915,1.0559
1.6246,1.489,1.3533,1.2177,1.0821
1.6508,1.5152,1.3796,1.244,1.1083
1.6771,1.5415,1.4058,1.2702,1.1346
1.7033,1.5677,1.4321,1.2965,1.1608
1.7296,1.594,1.4583,1.3227,1.1871
1.7558,1.6202,1.4846,1.349,1.2133
1.7821,1.6465,1.5108,1.3752,1.2396
1.8083,1.6727,1.5371,1.4015,1.2658
1.8346,1.699,1.5633,1.4277,1.2921
1.8608,1.7252,1.5896,1.454,1.3183
1.8871,1.7515,1.6158,1.4802,1.3446
2.3586,1.7777,1.6421,1.5065,1.3708
6.1874,1.804,1.6683,1.5327,1.3971
1.8064,1.8302,1.6946,1.559,1.4233
4.9274,1.8565,1.7208,1.5852,1.4496
2.1734,1.8827,1.7471,1.6115,1.4758
1.0878,2.1145,1.7733,1.6377,1.5021
0.98349,5.4145,1.7996,1.664,1.5283
1.1214,1.7811,1.8258,1.6902,1.5546
6.0099,4.4285,1.8521,1.7165,1.5808
0.32887,2.7451,1.8783,1.7427,1.6071
1.201,1.1728,1.956,1.769,1.6333
5.6218,0.96598,4.5594,1.7952,1.6596
3.9095,1.1113,1.7557,1.8215,1.6858
0.23207,0.098992,3.9211,1.8477,1.7121
2.4802,6.2357,3.3039,1.874,1.7383
5.9728,1.1756,1.2768,1.8831,1.7646
0.40209,6.0487,0.94986,3.6221,1.7908
1.9014,4.4866,1.0942,1.7303,1.8171
1.0152,0.60127,0.54854,3.4052,1.8433
5.3454,3.263,5.7964,3.8495,1.8696
1.3172,6.2405,1.1443,1.3807,1.8958
5.677,0.084277,0.18959,0.95397,3.1039
4.741,1.7629,5.0006,1.0701,1.2038
4.6496,1.5255,0.97046,1.0754,2.8807
4.8906,5.3178,4.0402,5.3571,4.3822
5.07,2.1761,0.29219,1.0439,1.4846
5.3405,5.8838,6.1024,0.61101,0.97833
5.5945,4.8738,1.5729,4.9914,1.0391
5.726,4.6086,2.039,1.7998,1.0999
5.8575,4.8562,5.2903,4.812,5.4974
5.989,5.0361,2.96,0.6944,0.87455
6.1973,5.2811,6.1324,5.89,1.0297
0.24126,5.5726,5.0455,1.3311,4.9822
0.76612,5.7041,4.5642,2.0311,2.5661
0.88674,5.8356,4.8195,5.7874,5.5783
5.2532,5.9671,5.0041,3.6689,1.0966
5.1883,6.1466,5.2191,0.1397,5.7976
5.4466,0.17962,5.5507,5.2172,1.0377
5.7794,0.67149,5.6822,4.5553,2.0232
6.005,1.0312,5.8137,4.7805,0.004626
0.062423,5.4867,5.9451,4.9739,4.3027
0.38849,5.145,6.099,5.1809,0.47198
0.56993,5.3914,0.12688,5.5022,5.3888
4.9902,5.7357,0.57685,5.6603,4.5817
4.6487,5.9601,1.0907,5.7917,4.7392
0.58231,0.0039356,5.7978,5.9232,4.9455
