x,y,z
0.0014293,0,0
-0.0064423,0,0
0.0021718,0,0
0.0010641,0,0
0.0067451,0,0
0.00020048,0,0
-0.0021873,0,0
-0.0029672,0,0
-0.00096102,0,0
-0.0013846,0,0
0.0034081,0,0
0.0071557,0,0
-0.003878,0,0
-0.00060106,0,0
-0.00067322,0,0
-0.005651,0,0
0.00055472,0,0
-0.0015954,0,0
-0.0019329,0,0
0.0037374,0,0
0.0020854,0,0
-0.0022997,0,0
0.0027435,0,0
-0.0011687,0,0
-0.0019581,0,0
-4.9614e-05,0,0
-0.0032102,0,0
-0.0012812,0,0
-0.0016342,0,0
-0.00089471,0,0
-0.00038219,0,0
0.0062414,0,0
0.0024399,0,0
-0.0015526,0,0
0.0029759,0,0
0.0026042,0,0
0.0030159,0,0
0.00015674,0,0
-0.0042472,0,0
0.0019624,0,0
0.0011526,0,0
-0.0031533,0,0
0.0059206,0,0
-0.0010957,0,0
0.0026398,0,0
-0.0032133,0,0
0.00445,0,0
-0.00085307,0,0
-0.0016787,0,0
0.0026904,0,0
-0.00074066,0,0
0.005385,0,0
0.0058037,0,0
0.00038366,0,0
0.007843,0,0
-0.0018901,0,0
-0.0026473,0,0
-0.0040356,0,0
-0.0039243,0,0
0.0013334,0,0
-0.052869,0,0
1.3947,0,0
0.21516,0,0
-1.2872,0,0
-0.0014075,0,0
0.12237,0,0
0.25083,0,0
-0.00075538,0,0
0.94371,0,0
-1.0877,0,0
-0.23247,0,0
0.53077,0,0
1.0673,0,0
-0.033579,0,0
-0.17602,0,0
-1.2229,0,0
-0.16675,0,0
0.00011498,0,0
2.0924,0,0
0.092581,0,0
-0.47668,0,0
0.21407,0,0
-0.57049,0,0
-1.3556,0,0
0.17041,0,0
1.1461,0,0
-0.332,0,0
-0.071217,0,0
0.528,0,0
-0.87218,0,0
-0.57141,0,0
0.35199,0,0
2.2105,0,0
-1.1791,0,0
-0.21798,0,0
-0.011465,0,0
-0.76868,0,0
-0.37867,0,0
0.71723,0,0
1.1178,0,0
-0.60941,0,0
0.10459,0,0
0.47642,0,0
-1.5583,0,0
-0.23615,0,0
1.2955,0,0
-0.18955,0,0
-0.13187,0,0
0.58586,0,0
-0.94037,0,0
-0.61589,0,0
-0.012261,0,0
-0.0056476,0,0
0.76499,0,0
0.13533,0,0
0.1681,0,0
-0.68679,0,0
-0.36184,0,0
0.64659,0,0
1.0671,0,0
-0.11393,0,0
-0.017052,0,0
-0.57717,0,0
-1.0076,0,0
-0.00017052,0,0
0.92665,0,0
0.13932,0,0
-0.63969,0,0
0.75791,0,0
-0.66375,0,0
-0.51711,0,0
0.17624,0,0
1.1246,0,0
-0.51901,0,0
-0.099251,0,0
-0.16347,0,0
-0.36434,0,0
-0.14626,0,0
0.10669,0,0
0.323,0,0
0.75144,0,0
-0.021757,0,0
-0.90365,0,0
-0.23797,0,0
-0.019524,0,0
0.21153,0,0
0.49215,0,0
0.45605,0,0
0.066961,0,0
-0.14557,0,0
-0.7392,0,0
-0.33249,0,0
0.71253,0,0
0.73344,0,0
-0.34191,0,0
-0.2943,0,0
-0.61081,0,0
-0.16634,0,0
-0.030359,0,0
0.23674,0,0
0.66608,0,0
0.37827,0,0
-0.17449,0,0
-1.1934,0,0
0.045418,0,0
0.17204,0,0
0.99939,0,0
0.049079,0,0
-0.045833,0,0
-0.044314,0,0
-0.9493,0,0
-0.14425,0,0
0.0048533,0,0
0.40884,0,0
0.81397,0,0
-0.0029821,0,0
-0.67801,0,0
-0.41261,0,0
-0.138,0,0
-0.00083104,0,0
0.33175,0,0
1.3735,0,0
0.19081,0,0
-0.21567,0,0
-1.1546,0,0
-0.51908,0,0
0.22308,0,0
1.3616,0,0
-1.055,0,0
-0.19703,0,0
-0.1128,0,0
-0.15962,0,0
-0.068673,0,0
0.22929,0,0
0.46003,0,0
0.34346,0,0
0.12592,0,0
-0.35077,0,0
-0.54902,0,0
-0.24996,0,0
0.90186,0,0
0.98695,0,0
-1.6228,0,0
-0.00202,0,0
0.88638,0,0
-0.93485,0,0
-0.21678,0,0
0.20635,0,0
-0.21454,0,0
-0.0027779,0,0
