x,y,z
-0.0005184365436434746,0.0006986893713474274,0
-0.0008432622998952866,-0.00016288086771965027,0
-0.001079588197171688,0.00027004070580005646,0
-7.74310901761055e-05,1.3861805200576782e-05,0
9.169057011604309e-05,-0.001967770978808403,0
-0.0012170514091849327,-0.0012275893241167068,0
0.0003355294466018677,-0.0015172697603702545,0
-0.00012532249093055725,-0.00011116452515125275,0
-0.0006077848374843597,-3.343634307384491e-05,0
-0.00025400053709745407,0.0006167721003293991,0
-0.000185476616024971,0.00010344386100769043,0
-0.0006010634824633598,0.00038352422416210175,0
-0.0001718001440167427,7.892213761806488e-05,0
-9.389407932758331e-05,0.0008783619850873947,0
-0.0007478585466742516,-0.0009277872741222382,0
7.368065416812897e-05,0.00036880187690258026,0
0.00048205815255641937,-0.00039812177419662476,0
-0.00030335597693920135,5.045346915721893e-05,0
0.00046256184577941895,-0.0006116144359111786,0
-0.00021241046488285065,-0.0004951860755681992,0
-0.00011384859681129456,-8.823350071907043e-06,0
-0.00042519718408584595,0.00081632100045681,0
-0.0004225112497806549,0.0016567055135965347,0
0.00024970900267362595,0.001234840601682663,0
-0.00046170223504304886,0.00043822452425956726,0
0.00021934788674116135,0.0006026998162269592,0
0.0013325363397598267,0.0010855551809072495,0
3.434531390666962e-05,-0.0006006266921758652,0
-4.3097883462905884e-05,-0.0007384214550256729,0
-0.00024581607431173325,-0.0006833486258983612,0
-0.00012644845992326736,-0.00032299384474754333,0
-0.0005261749029159546,0.0001722034066915512,0
0.0008053667843341827,0.00029378198087215424,0
0.00021733716130256653,-0.0007202588021755219,0
-0.0014041336253285408,-0.0004971828311681747,0
9.281840175390244e-05,-0.0001839064061641693,0
0.0008939635008573532,-7.708743214607239e-05,0
-0.0009577488526701927,-0.00012867897748947144,0
-0.0007255058735609055,-0.00033352524042129517,0
0.00019798800349235535,2.415291965007782e-05,0
0.0008601369336247444,-0.00039309822022914886,0
-0.0006178701296448708,-0.00044252723455429077,0
4.5375898480415344e-05,0.00033925287425518036,0
0.0007181623950600624,-0.00045898742973804474,0
-0.0009522121399641037,0.0002104286104440689,0
0.0004451032727956772,0.0005914922803640366,0
0.0005730977281928062,0.0003318320959806442,0
-0.00138773862272501,-0.0010048151016235352,0
0.0002680262550711632,0.00015509501099586487,0
-0.0010563144460320473,0.0002843327820301056,0
-0.000691315159201622,-0.00037371180951595306,0
-0.00039491429924964905,-0.00017417222261428833,0
-0.00040386803448200226,-8.040294051170349e-05,0
-0.00043930206447839737,-0.00037360936403274536,0
-0.000557824969291687,-0.0003029480576515198,0
-0.0001558968797326088,-0.0008184853941202164,0
-0.0005032839253544807,-0.0003171674907207489,0
0.00014713872224092484,-0.0003307890146970749,0
-0.00012352503836154938,-0.0009534955024719238,0
-0.00022823363542556763,-8.680671453475952e-05,0
-1.3520941138267517e-05,4.814937710762024e-06,0
-0.0006483513861894608,-0.0014488212764263153,0
-2.060364931821823e-05,-0.00011038407683372498,0
0.0005189301446080208,-0.0003931857645511627,0
-0.0004815114662051201,-0.00013517774641513824,0
0.00016591791063547134,-0.0002681184560060501,0
-1.959037035703659e-05,-0.00045841559767723083,0
0.00028076115995645523,-4.0549784898757935e-05,0
-0.001084483228623867,-4.9758702516555786e-05,0
0.0005198279395699501,-0.00045656226575374603,0
0.00021809246391057968,-0.0005967039614915848,0
0.0001740138977766037,-0.0006143730133771896,0
-0.001301562413573265,-0.00024519674479961395,0
-0.0012209964916110039,0.0010907500982284546,0
-0.00014417897909879684,-0.0007785726338624954,0
0.00014423299580812454,-0.00021868199110031128,0
-8.781254291534424e-05,-0.00013554096221923828,0
-0.0004695551469922066,-0.0007506981492042542,0
-0.00023545324802398682,-0.0014273449778556824,0
-0.0019114455208182335,0.0001825578510761261,0
0.0018866462633013725,-0.0012596212327480316,0
-0.0016032913699746132,0.0007319338619709015,0
0.0005468893796205521,-0.0006582494825124741,0
0.0002730991691350937,0.0006032846868038177,0
-0.000700686126947403,0.00035478733479976654,0
0.0007733069360256195,-0.0007863305509090424,0
-0.00011496804654598236,4.540756344795227e-05,0
-0.0002841586247086525,-0.0008838512003421783,0
-0.002106308937072754,-0.00045823678374290466,0
0.0001300908625125885,-0.0005446597933769226,0
-0.0005495185032486916,0.00022049620747566223,0
-0.02283119410276413,0.006642188876867294,0
-0.01782936602830887,0.00013139285147190094,0
-0.07119368016719818,-4.4757500290870667e-05,0
-0.03752651438117027,-0.02324986457824707,0
-0.05803360790014267,-0.008774461224675179,0
-0.10055863857269287,0.02789243496954441,0
-0.06237175315618515,0.007115744054317474,0
0.03735758736729622,-0.03188931941986084,0
0.002485929988324642,-0.00135018490254879,0
-0.055507030338048935,0.010036272928118706,0
0.07988931983709335,-0.01839788816869259,0
-0.0025515053421258926,0.0024880487471818924,0
-0.021866176277399063,0.015542229637503624,0
0.07837198674678802,-0.01793859153985977,0
0.01544446125626564,0.02126121148467064,0
0.037550751119852066,-0.014552464708685875,0
-0.031177805736660957,0.023758169263601303,0
0.06962550431489944,-0.015620110556483269,0
0.015761584043502808,0.009844882413744926,0
0.08005823940038681,-0.015885215252637863,0
0.0746806412935257,0.006785847246646881,0
0.0007738647982478142,-0.00021969713270664215,0
-0.00739670917391777,-0.049249693751335144,0
-0.003330206498503685,-0.0383688285946846,0
0.014519709162414074,-0.061808157712221146,0
-0.0006418526172637939,-0.0305772852152586,0
-0.005621048621833324,-0.018622402101755142,0
0.002740122377872467,-0.03093859739601612,0
-0.011521744541823864,0.011614952236413956,0
0.0039017871022224426,-0.007772346958518028,0
-0.007138672284781933,-0.00964253582060337,0
0.003351912833750248,0.002931753173470497,0
-0.00206174049526453,0.011741654947400093,0
-0.010965440422296524,0.02207665890455246,0
-0.009009544737637043,0.030946867540478706,0
-0.0023179585114121437,0.016187598928809166,0
0.0002478063106536865,-8.162856101989746e-05,0
-0.005834423936903477,-0.002860661596059799,0
-0.01154475100338459,-0.002817723900079727,0
0.008309241384267807,0.02495727501809597,0
0.0030099228024482727,0.02481166273355484,0
-0.0015374086797237396,0.048398032784461975,0
0.004154486581683159,0.05197597295045853,0
0.0004955939948558807,0.014569032937288284,0
-0.0022852104157209396,0.004669353365898132,0
8.489936590194702e-06,0.0012606531381607056,0
0.00636808667331934,0.006614774465560913,0
0.031839050352573395,0.0012065228074789047,0
0.05008966103196144,-0.002709662541747093,0
0.03361019492149353,0.017023801803588867,0
0.08657140284776688,0.0017245151102542877,0
0.07561278343200684,0.006569407880306244,0
0.013143924064934254,0.009759092703461647,0
-0.01295667327940464,-0.000767003744840622,0
0.05745251476764679,-0.021627362817525864,0
-0.009598910808563232,0.018434341996908188,0
-0.030729424208402634,0.0164390429854393,0
-0.04747764766216278,0.011673973873257637,0
-0.02813965082168579,-0.0031173881143331528,0
0.0013205562718212605,-0.025171028450131416,0
0.009649722836911678,-0.005532572045922279,0
-0.0637805312871933,0.010378606617450714,0
-0.045101627707481384,-0.003126246854662895,0
-0.0027688052505254745,-0.005933534353971481,0
0.016281718388199806,-0.008782908320426941,0
-0.02957611158490181,0.013015154749155045,0
-0.06675717234611511,-0.0034888479858636856,0
-0.058014847338199615,0.004621030762791634,0
-0.03238406404852867,-0.0021385010331869125,0
0.0003854883834719658,0.0007712393999099731,0
-0.0005029244348406792,-3.152899444103241e-05,0
-0.006710700690746307,0.07411382347345352,0
-0.0018072491511702538,0.03236328810453415,0
-0.0046494705602526665,0.037557583302259445,0
0.00031918659806251526,0.01960154063999653,0
0.0001882500946521759,0.0064813122153282166,0
0.005952315405011177,0.04391385614871979,0
-0.0022592786699533463,0.05602509528398514,0
0.002868073992431164,0.01623193360865116,0
-0.004251999780535698,0.03320486843585968,0
0.008052440360188484,-0.003196699544787407,0
-0.023979011923074722,0.007399572059512138,0
0.015040043741464615,-0.022312110289931297,0
-0.014431536197662354,-0.02408105880022049,0
-0.02015785500407219,-0.005464281886816025,0
-0.0007816767320036888,0.004378708079457283,0
0.012293578125536442,-0.029247025027871132,0
-0.020093325525522232,-0.028510592877864838,0
-0.007803524844348431,-0.050067268311977386,0
-3.230944275856018e-05,-0.033154577016830444,0
0.004580823704600334,-0.0397099107503891,0
0.0019582947716116905,-0.04039103537797928,0
-0.0018388926982879639,-0.0030455924570560455,0
0.0007307175546884537,-0.008290611207485199,0
-0.00044832099229097366,-0.008594639599323273,0
-0.0004965141415596008,-0.0003986414521932602,0
-0.0013296408578753471,0.0003548339009284973,0
-0.0009700451046228409,-0.00026987865567207336,0
-0.0009727245196700096,0.0006343591958284378,0
-0.000841003842651844,-0.000219075009226799,0
-0.0009662667289376259,-0.0006128698587417603,0
-0.0008935471996665001,-0.00024890899658203125,0
-0.0009141266345977783,0.0013150423765182495,0
-0.0007040677592158318,-0.000203574076294899,0
-0.0005050795152783394,-0.00031489692628383636,0
0.0024649081751704216,0.0019334238022565842,0
-0.0033769672736525536,-0.0021269451826810837,0
0.0013107294216752052,-0.0012905243784189224,0
-0.001062207855284214,0.0019646771252155304,0
-0.0013011200353503227,-0.0012000184506177902,0
-0.00048171263188123703,0.0008627865463495255,0
0.0004053264856338501,-0.0008861180394887924,0
-0.0007605189457535744,0.0005551222711801529,0
-0.0007710112258791924,0.000508548691868782,0
-0.0010792836546897888,0.000439593568444252,0
-0.0005871206521987915,0.00033829547464847565,0
-0.00071733258664608,7.295794785022736e-05,0
-0.0009112004190683365,0.00020192191004753113,0
-0.00141117163002491,0.0006635263562202454,0
