1,2
0.26552,0.31398
0.25758,6.1332
0.24964,5.6767
6.2475,5.5327
5.7464,5.545
5.4117,5.5661
5.4097,5.6143
5.4155,5.6643
5.4157,5.6967
5.4092,5.6937
5.4343,5.69
5.4616,5.6868
5.4888,5.7083
5.5256,5.8352
5.7092,5.9753
5.9406,6.1153
6.1206,6.2554
6.1427,0.086817
6.1546,0.12351
6.1664,0.15512
6.1641,0.18601
6.1591,0.18633
6.1801,0.17137
6.2028,0.14706
6.2255,6.2626
6.2482,6.0482
6.259,5.8441
6.1761,5.7972
6.0526,5.8017
5.9291,5.8013
5.8055,5.7818
5.6874,5.9401
5.6509,6.1888
5.6667,0.15434
5.8868,0.34141
6.1496,0.2326
0.1167,0.086812
0.17664,6.2242
0.1745,6.0806
0.1582,6.028
0.028644,6.0219
6.1587,6.0224
6.0055,6.0244
5.8671,6.0336
5.8463,6.1533
5.8989,0.025977
6.0489,0.1818
6.2012,0.28489
0.055904,0.26797
0.077822,0.17887
0.075587,0.081066
0.046667,6.2754
6.2191,6.2584
6.103,6.2564
6.023,6.2512
6.0535,6.2214
6.0512,6.1864
6.0177,6.1517
5.9842,6.132
5.9507,6.1199
5.9298,6.1175
5.8972,6.12
5.8546,6.0906
5.8119,5.9637
5.7693,5.8919
5.7325,5.8993
5.7243,5.9068
5.7255,5.9142
5.728,6.0571
5.8625,0.18777
6.1668,0.50802
0.18321,0.52147
0.28189,0.38019
0.28013,6.2527
0.27837,5.8356
0.16844,5.5585
6.01,5.5616
5.554,5.5723
5.4053,5.5959
5.4102,5.6237
5.4159,5.6516
5.4241,5.6723
5.4406,5.671
5.4612,5.6677
5.4819,5.6604
5.5022,5.6559
5.5117,5.8061
5.5859,6.0337
5.8751,6.2579
6.1309,0.061844
6.1593,0.082465
6.1593,0.10416
6.1593,0.12585
6.1575,0.14755
6.1549,0.1705
6.1801,0.12948
6.2193,0.0041005
6.2541,6.1619
6.2536,6.0365
6.2457,5.9112
6.2269,5.8067
6.0407,5.8023
5.7999,5.7938
5.6375,5.7724
5.6318,5.9343
5.6299,6.239
5.6858,0.26039
5.9193,0.31935
6.1644,0.18725
0.11496,0.055152
0.1753,6.2062
0.13553,6.0759
6.2454,6.0231
6.0633,6.0253
5.8841,6.0298
5.8244,6.0343
5.8244,6.0665
5.8733,0.038116
6.0722,0.26762
6.2714,0.27748
0.041205,0.27301
0.046522,0.23229
0.051839,0.14497
0.057156,0.05765
0.035731,6.2619
6.2155,6.2502
6.1067,6.2524
6.0476,6.2457
6.0522,6.2116
6.0547,6.1757
6.0237,6.1494
5.9817,6.1527
5.9421,6.1573
5.9391,6.1531
5.948,6.1461
5.9517,6.1239
5.9281,6.0553
5.8683,5.9837
5.7976,5.9255
5.7287,5.9088
5.7365,5.9049
5.8725,5.9141
6.054,6.0383
6.2354,0.027148
0.13372,0.29917
0.26005,0.39973
0.2761,0.15737
0.28953,6.19
0.29194,5.9395
0.28579,5.689
