1,1,1,1,1
-50.5,-51,-51,-50.5,-50.5
-50.5,-50.5,-51,-51,-50.5
-50.5,-51,-51,-51,-50.5
-50.5,-51,-51,-51,-50.5
-50.5,-50.5,-51,-51,-50.5
-50,-50.5,-50.5,-51,-51
-50,-50.5,-51,-51,-51
-50,-50.5,-51,-51,-51
-50.5,-50.5,-50.5,-51,-51
-51,-50,-50.5,-50.5,-51
-51.5,-50,-50.5,-51,-51
-52,-50,-50.5,-51,-51
-52.5,-50.5,-50.5,-50.5,-51
-53,-51,-50,-50.5,-50.5
-54,-51.5,-50,-50.5,-51
-55,-52,-50,-50.5,-51
-55.5,-52.5,-50.5,-50.5,-50.5
-56.5,-53,-51,-50,-50.5
-57.5,-54,-51.5,-50,-50.5
-58,-55,-52,-50,-50.5
-58,-55.5,-52.5,-50.5,-50.5
-58,-56.5,-53,-51,-50
-58.5,-57.5,-54,-51.5,-50
-59,-58,-55,-52,-50
-58.5,-58,-55.5,-52.5,-50.5
-58.5,-58,-56.5,-53,-51
-58,-58.5,-57.5,-54,-51.5
-57.5,-59,-58,-55,-52
-57.5,-58.5,-58,-55.5,-52.5
-57.5,-58.5,-58,-56.5,-53
-57.5,-58,-58.5,-57.5,-54
-57,-57.5,-59,-58,-55
-57,-57.5,-58.5,-58,-55.5
-57,-57.5,-58.5,-58,-56.5
-56.5,-57.5,-58,-58.5,-57.5
-56.5,-57,-57.5,-59,-58
-56.5,-57,-57.5,-58.5,-58
-56,-57,-57.5,-58.5,-58
-56,-56.5,-57.5,-58,-58.5
-56,-56.5,-57,-57.5,-59
-55.5,-56.5,-57,-57.5,-58.5
-55.5,-56,-57,-57.5,-58.5
-55,-56,-56.5,-57.5,-58
-55,-56,-56.5,-57,-57.5
-54.5,-55.5,-56.5,-57,-57.5
-53.5,-55.5,-56,-57,-57.5
-53,-55,-56,-56.5,-57.5
-53,-55,-56,-56.5,-57
-52.5,-54.5,-55.5,-56.5,-57
-53,-53.5,-55.5,-56,-57
-53.5,-53,-55,-56,-56.5
-54,-53,-55,-56,-56.5
-54.5,-52.5,-54.5,-55.5,-56.5
-54.5,-53,-53.5,-55.5,-56
-55.5,-53.5,-53,-55,-56
-55.5,-54,-53,-55,-56
-55.5,-54.5,-52.5,-54.5,-55.5
-55.5,-54.5,-53,-53.5,-55.5
-56,-55.5,-53.5,-53,-55
-56,-55.5,-54,-53,-55
-55.5,-55.5,-54.5,-52.5,-54.5
-55.5,-55.5,-54.5,-53,-53.5
-55.5,-56,-55.5,-53.5,-53
-55.5,-56,-55.5,-54,-53
-55.5,-55.5,-55.5,-54.5,-52.5
-55.5,-55.5,-55.5,-54.5,-53
-55.5,-55.5,-56,-55.5,-53.5
-55,-55.5,-56,-55.5,-54
-55.5,-55.5,-55.5,-55.5,-54.5
-55,-55.5,-55.5,-55.5,-54.5
-55,-55.5,-55.5,-56,-55.5
-55,-55,-55.5,-56,-55.5
-55,-55.5,-55.5,-55.5,-55.5
-55,-55,-55.5,-55.5,-55.5
-55,-55,-55.5,-55.5,-56
-55,-55,-55,-55.5,-56
-55,-55,-55.5,-55.5,-55.5
-55,-55,-55,-55.5,-55.5
-55,-55,-55,-55.5,-55.5
-54,-55,-55,-55,-55.5
-53.5,-55,-55,-55.5,-55.5
-53,-55,-55,-55,-55.5
-52.5,-55,-55,-55,-55.5
-52,-54,-55,-55,-55
-51.5,-53.5,-55,-55,-55.5
-51,-53,-55,-55,-55
-51,-52.5,-55,-55,-55
-51,-52,-54,-55,-55
-51,-51.5,-53.5,-55,-55
-51,-51,-53,-55,-55
-51.5,-51,-52.5,-55,-55
-51.5,-51,-52,-54,-55
-51.5,-51,-51.5,-53.5,-55
-51.5,-51,-51,-53,-55
-51.5,-51.5,-51,-52.5,-55
-52,-51.5,-51,-52,-54
-51.5,-51.5,-51,-51.5,-53.5
-52,-51.5,-51,-51,-53
-52.5,-51.5,-51.5,-51,-52.5
-52.5,-52,-51.5,-51,-52
-52.5,-51.5,-51.5,-51,-51.5
-52.5,-52,-51.5,-51,-51
-52.5,-52.5,-51.5,-51.5,-51
-52.5,-52.5,-52,-51.5,-51
-52.5,-52.5,-51.5,-51.5,-51
-52,-52.5,-52,-51.5,-51
-52.5,-52.5,-52.5,-51.5,-51.5
-52.5,-52.5,-52.5,-52,-51.5
-52.5,-52.5,-52.5,-51.5,-51.5
-52,-52,-52.5,-52,-51.5
-52,-52.5,-52.5,-52.5,-51.5
-51.5,-52.5,-52.5,-52.5,-52
