1,1,1
-66,-65,-63.5
-66,-65,-64
-66.5,-65,-64.5
-66.5,-65.5,-65
-66,-65.5,-65
-65.5,-65.5,-65
-65.5,-66,-65
-65.5,-66,-65
-65.5,-66.5,-65
-65.5,-66.5,-65
-65,-66,-65.5
-65,-65.5,-65.5
-65,-65.5,-66
-65,-65.5,-66
-65,-65.5,-66
-65,-65.5,-66.5
-65,-65,-66.5
-65,-65,-66
-64.5,-65,-65.5
-64.5,-65,-65.5
-64.5,-65,-65.5
-64.5,-65,-65.5
-64.5,-65,-65
-64.5,-65,-65
-64.5,-64.5,-65
-64.5,-64.5,-65
-64,-64.5,-65
-64,-64.5,-65
-63.5,-64.5,-65
-63.5,-64.5,-65
-63,-64.5,-64.5
-63,-64.5,-64.5
-63,-64,-64.5
-63.5,-64,-64.5
-63,-63.5,-64.5
-63,-63.5,-64.5
-62.5,-63.5,-64.5
-62.5,-63,-64.5
-63,-63,-64
-63,-63.5,-64
-62.5,-63.5,-63.5
-62,-63,-63.5
-62,-62.5,-63.5
-62,-62.5,-63
-62,-63,-63
-62,-63,-63.5
-62.5,-62.5,-63.5
-62.5,-62.5,-63
-62.5,-62,-63
-62.5,-62,-62.5
-62,-62,-63
-62,-62,-63
-62,-62,-62.5
-62,-62.5,-62.5
-62,-62.5,-62
-62,-62.5,-62
-62,-62,-62
-62,-62,-62
-62.5,-62,-62
-62.5,-62,-62.5
-62.5,-62,-62.5
-62.5,-62,-62.5
-62,-62,-62.5
-62,-62,-62
-62.5,-62,-62
-62,-62.5,-62
-61.5,-62.5,-62
-62,-62.5,-62
-62,-62.5,-62
-62,-62,-62
-62,-62.5,-62
-61.5,-62,-62.5
-62,-62,-62.5
-62.5,-61.5,-62.5
-62,-62,-62.5
-61.5,-62,-62
-61.5,-62,-62.5
-61.5,-61.5,-62.5
-61,-62,-62
-60,-62.5,-61.5
-59,-62,-62
-59,-61.5,-62
-58.5,-61.5,-62
-58,-61.5,-61.5
-57.5,-61.5,-62
-57.5,-60.5,-62
-57,-59.5,-62.5
-57,-59,-61.5
-57,-58.5,-61.5
-56.5,-58,-61.5
-56.5,-57.5,-61.5
-56.5,-57.5,-61
-56,-57,-59.5
-55.5,-57,-59
-55.5,-57,-59
-55.5,-57,-58
-55.5,-56.5,-57.5
-55.5,-56.5,-57.5
-55.5,-56,-57
-55.5,-56,-57
-55.5,-55.5,-57
-55.5,-55.5,-57
-55.5,-55.5,-56.5
-55.5,-55.5,-56.5
-55.5,-55.5,-56.5
-55.5,-55.5,-56
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55,-55.5,-55.5
-55,-55.5,-55.5
-55,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-55.5,-55.5,-55.5
-56,-55,-55.5
-56.5,-55,-55.5
-57,-55,-55.5
-57.5,-55.5,-55.5
-58.5,-55.5,-55.5
-59,-55.5,-55.5
-60,-56,-55
-61,-56.5,-55
-62,-57,-55
-62.5,-57.5,-55.5
-63,-58,-55.5
-64,-59,-55.5
-64.5,-59.5,-56
-65,-61,-56
-65,-61.5,-57
-66,-62,-57.5
