1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.13847,5.3769,5.4042,6.0845,6.0563,6.0594,5.5808,3.0481,5.5702,5.5918,5.8626,5.4349,0.81433,5.9771,5.8016
0.08992,5.623,5.2584,5.9387,6.2534,6.0504,5.6653,3.8529,5.7173,5.3848,5.8862,5.5723,0.21216,0.48881,5.4162
0.14374,5.8691,5.1126,5.7929,0.042012,6.0172,5.7767,4.6577,5.7417,5.2172,5.9292,5.7097,5.8932,1.2837,5.3276
0.14278,6.1151,5.0104,5.6471,6.2775,6.0461,5.8881,5.3809,6.0523,5.325,5.8862,5.8471,5.3661,1.7062,5.3874
6.2638,0.07799,5.2129,5.5013,6.1788,6.0761,5.9995,5.5335,2.2577,5.4721,5.7298,5.9436,5.3646,1.2158,5.5289
5.7996,0.11693,5.459,5.3556,6.0359,6.0842,6.0676,5.6045,3.3164,5.6192,5.5228,5.8493,5.4807,0.61361,6.2421
5.4564,0.10052,5.705,5.2098,5.8901,0.033991,6.0394,5.7024,4.1212,5.7459,5.3158,5.9046,5.6181,0.011441,0.75376
5.355,0.15016,5.9511,5.064,5.7443,0.026113,6.0165,5.8138,4.9259,5.7295,5.2269,5.923,5.7555,5.6925,1.5052
5.2536,0.13909,6.1971,5.0489,5.5985,6.2536,6.0661,5.9252,5.4861,0.45168,5.374,5.8509,5.8929,5.3155,1.6172
5.1522,6.1091,0.12549,5.2949,5.4528,6.133,6.0662,6.0366,5.5571,2.7799,5.5211,5.6608,5.9077,5.3962,1.0151
5.0509,5.6449,0.09539,5.541,5.307,5.9873,6.1499,6.0598,5.6326,3.5847,5.6682,5.4538,5.8677,5.5265,0.41289
4.9495,5.4226,0.12719,5.787,5.1612,5.8415,0.057911,6.0283,5.7396,4.3894,5.754,5.2468,5.923,5.6639,6.0939
4.8481,5.3212,0.14647,6.0331,5.0154,5.6957,0.010214,6.0261,5.851,5.1942,5.7172,5.2759,5.9046,5.8013,5.4917
4.8223,5.2198,0.085045,6.2792,5.1309,5.5499,6.2216,6.0761,5.9624,5.5098,1.4817,5.423,5.7987,5.9387,5.3401
4.9477,5.1185,5.9544,0.13847,5.3769,5.4042,6.0845,6.0563,6.0594,5.5808,3.0481,5.5702,5.5918,5.8626,5.4349
5.0731,5.0171,5.5305,0.08992,5.623,5.2584,5.9387,6.2534,6.0504,5.6653,3.8529,5.7173,5.3848,5.8862,5.5723
5.1985,4.9157,5.3888,0.14374,5.8691,5.1126,5.7929,0.042012,6.0172,5.7767,4.6577,5.7417,5.2172,5.9292,5.7097
5.3239,4.8143,5.2874,0.14278,6.1151,5.0104,5.6471,6.2775,6.0461,5.8881,5.3809,6.0523,5.325,5.8862,5.8471
5.394,4.8641,5.186,6.2638,0.07799,5.2129,5.5013,6.1788,6.0761,5.9995,5.5335,2.2577,5.4721,5.7298,5.9436
5.3535,4.9895,5.0847,5.7996,0.11693,5.459,5.3556,6.0359,6.0842,6.0676,5.6045,3.3164,5.6192,5.5228,5.8493
5.3131,5.1149,4.9833,5.4564,0.10052,5.705,5.2098,5.8901,0.033991,6.0394,5.7024,4.1212,5.7459,5.3158,5.9046
5.3034,5.2403,4.8819,5.355,0.15016,5.9511,5.064,5.7443,0.026113,6.0165,5.8138,4.9259,5.7295,5.2269,5.923
5.5096,5.3657,4.8057,5.2536,0.13909,6.1971,5.0489,5.5985,6.2536,6.0661,5.9252,5.4861,0.45168,5.374,5.8509
5.7466,5.3805,4.9059,5.1522,6.1091,0.12549,5.2949,5.4528,6.133,6.0662,6.0366,5.5571,2.7799,5.5211,5.6608
5.8908,5.3401,5.0313,5.0509,5.6449,0.09539,5.541,5.307,5.9873,6.1499,6.0598,5.6326,3.5847,5.6682,5.4538
5.8601,5.2996,5.1567,4.9495,5.4226,0.12719,5.787,5.1612,5.8415,0.057911,6.0283,5.7396,4.3894,5.754,5.2468
5.8988,5.3516,5.2821,4.8481,5.3212,0.14647,6.0331,5.0154,5.6957,0.010214,6.0261,5.851,5.1942,5.7172,5.2759
5.9077,5.5886,5.3891,4.8223,5.2198,0.085045,6.2792,5.1309,5.5499,6.2216,6.0761,5.9624,5.5098,1.4817,5.423
5.907,5.8256,5.367,4.9477,5.1185,5.9544,0.13847,5.3769,5.4042,6.0845,6.0563,6.0594,5.5808,3.0481,5.5702
5.8799,5.877,5.3266,5.0731,5.0171,5.5305,0.08992,5.623,5.2584,5.9387,6.2534,6.0504,5.6653,3.8529,5.7173
5.849,5.8677,5.2861,5.1985,4.9157,5.3888,0.14374,5.8691,5.1126,5.7929,0.042012,6.0172,5.7767,4.6577,5.7417
5.8182,5.9056,5.4306,5.3239,4.8143,5.2874,0.14278,6.1151,5.0104,5.6471,6.2775,6.0461,5.8881,5.3809,6.0523
5.7873,5.9087,5.6676,5.394,4.8641,5.186,6.2638,0.07799,5.2129,5.5013,6.1788,6.0761,5.9995,5.5335,2.2577
5.7565,5.9005,5.8737,5.3535,4.9895,5.0847,5.7996,0.11693,5.459,5.3556,6.0359,6.0842,6.0676,5.6045,3.3164
5.7256,5.8696,5.8631,5.3131,5.1149,4.9833,5.4564,0.10052,5.705,5.2098,5.8901,0.033991,6.0394,5.7024,4.1212
5.6948,5.8388,5.8862,5.3034,5.2403,4.8819,5.355,0.15016,5.9511,5.064,5.7443,0.026113,6.0165,5.8138,4.9259
