1
2.4283
2.5049
2.5815
2.658
2.6046
2.4862
2.3347
2.1171
1.8995
1.6819
1.4643
1.2834
1.1209
1.0592
1.0478
1.0364
1.0054
0.83717
0.6566
0.49053
0.32446
0.15839
6.2755
6.0459
5.7962
5.6272
5.4697
5.4056
5.995
0.39456
0.99022
0.9763
0.87531
0.55286
6.0707
5.3896
5.298
5.2906
5.2832
5.2124
5.11
5.0179
4.9983
4.9891
5.0296
5.1694
5.3093
5.4491
5.493
5.4889
5.4848
5.4988
5.4673
5.3265
5.1857
5.045
5.0093
5.2073
5.5682
5.9525
0.053549
0.4378
0.39025
0.1268
6.1465
6.0281
6.1995
0.1022
0.31703
0.53186
0.74669
0.95526
1.12
1.2785
1.1579
0.47918
6.0837
5.6756
5.8086
5.9417
0.16429
1.4156
2.4421
1.8947
1.1225
0.35032
6.1891
0.11722
0.32851
0.41531
0.43986
0.46441
1.4519
2.921
3.9148
4.671
5.4272
6.2266
1.0457
2.0483
2.0499
1.9085
1.7671
1.8826
2.1264
2.3702
2.4928
2.373
2.2531
2.1299
1.9836
1.8339
1.6842
1.5468
1.4155
1.3111
1.3957
1.5073
1.507
1.2832
1.0593
0.67004
0.1981
6.0093
5.5374
5.261
5.0824
4.9746
5.0083
5.0419
5.0756
5.0143
4.9057
4.797
4.9667
5.2756
5.5845
5.8934
5.7583
4.7351
3.7119
3.554
3.8286
4.0853
4.2156
4.3279
4.4666
4.7901
5.14
5.49
