1,2
0.40435,4.9759
0.70963,5.7615
0.47781,0.31295
0.1808,1.2458
6.167,2.1809
5.87,3.8573
5.5938,5.6459
5.418,5.7531
5.3389,5.8202
5.5182,5.8872
5.6965,5.8862
5.6011,5.7032
5.4166,5.9221
5.4119,6.2764
5.767,0.3476
6.1305,0.70194
0.21093,0.80898
0.48194,0.59961
0.30859,0.39494
0.08988,0.19057
0.027221,0.012476
0.01545,6.1981
0.00069066,6.1059
6.1436,6.0136
5.9406,5.9213
5.7369,5.7793
5.5034,5.4849
5.2549,5.1806
5.2539,4.8782
5.748,4.6558
6.2538,4.5457
0.47651,5.0139
0.66609,5.6026
0.44901,6.1913
0.22634,0.31135
6.26,0.14572
6.0071,6.2262
5.7542,6.136
5.8637,0.30288
6.2551,0.82048
0.36325,1.3381
0.75464,1.6922
1.1186,1.5479
1.0622,1.4831
0.86867,1.4745
0.66744,1.4659
0.46826,1.4572
0.45282,1.3474
0.49729,1.1074
0.54177,0.86736
0.49801,0.63459
0.27779,0.39866
0.053374,6.2544
0.0060577,5.7644
0.50185,5.2745
1.022,4.7846
1.0777,4.345
0.90116,4.1473
0.72462,4.0002
0.55057,4.7067
0.38413,5.8399
0.21819,0.37991
0.052249,0.2524
6.2231,0.06289
6.2754,6.1702
0.055147,6.2042
0.11811,0.02332
0.069189,0.12565
6.1596,0.1831
5.9668,0.10292
5.8308,0.013773
5.7678,6.2078
5.7047,6.1231
5.6416,6.0419
5.5823,5.9715
5.8055,0.069336
6.1707,0.67617
0.25276,1.283
0.618,1.5125
0.98323,0.58465
1.2577,5.8645
1.2538,5.0684
1.2245,5.2668
0.89206,5.5894
0.40797,5.8993
6.2071,6.015
5.723,6.058
5.5499,5.9594
5.7449,5.8146
6.1918,5.6697
0.36158,5.5249
0.81454,5.4003
1.2675,5.3728
1.9716,5.3881
3.8809,5.5501
4.8818,5.7305
5.059,5.9108
5.2362,6.063
5.4134,6.0799
5.5514,6.0799
5.5531,6.0742
5.4188,5.9807
5.258,5.8586
5.0971,5.7365
5.0281,5.6267
5.0307,5.5757
5.0227,5.5664
4.9823,6.0853
4.9397,0.49319
4.8971,1.1843
4.8545,1.8753
4.8104,2.1473
4.7541,2.0827
4.6952,1.9967
5.0042,1.9103
5.7862,1.828
0.28495,1.8091
1.0523,1.8109
1.1506,1.8128
0.68683,1.5509
0.19136,0.95015
5.9791,0.34936
5.5324,6.086
5.4765,5.9945
5.5019,0.029706
5.5273,0.45223
5.6114,0.87475
5.9773,1.274
0.095181,1.3159
0.49628,1.2413
0.70499,1.1832
0.66635,1.1758
0.63045,1.1716
0.60768,1.1674
0.58655,1.1615
0.56542,1.1418
0.55864,1.1192
0.58307,1.0997
0.71355,1.2084
0.89672,1.3812
1.0799,1.554
1.2595,1.7458
1.2917,2.7322
1.2564,4.1159
1.2512,4.406
1.2497,3.2898
1.2483,2.191
1.2488,1.8235
1.2531,1.8215
1.2576,1.8196
