1,2
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.497,-48.5
-51.385,-48.5
-51.219,-48.5
-51.059,-48.5
-51.172,-48.5
-51.418,-48.5
-51.5,-48.5
-51.5,-48.5
-51.488,-48.5
-51.283,-48.5
-51.042,-48.5
-51,-48.5
-51,-48.5
-51.026,-48.5
-51.177,-48.5
-51.344,-48.5
-51.484,-48.5
-51.5,-48.5
-51.469,-48.5
-51.288,-48.5
-51.087,-48.5
-51,-48.5
-51,-48.5
-51.015,-48.5
-51.15,-48.5
-51.31,-48.5
-51.449,-48.5
-51.268,-48.5
-51.027,-48.5
-51,-48.5
-51.013,-48.5
-51.134,-48.5
-51.277,-48.5
-51.42,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.481,-48.5
-51.371,-48.5
-51.25,-48.5
-51.129,-48.5
-51.037,-48.5
-51.179,-48.5
-51.369,-48.5
-51.448,-48.5
-51.306,-48.5
-51.157,-48.5
-51.023,-48.5
-51,-48.5
-51.052,-48.5
-51.354,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
-51.5,-48.5
