1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-0.014483,-0.014869,-0.012565,-0.013032,-0.014652,-0.011319,-0.012986,-0.0075936,-0.0085457,-0.0072764,-0.0074348,-0.009758,-0.0050447,-0.0094152,0.00077088
-0.014075,-0.014869,-0.012495,-0.012274,-0.01402,-0.012931,-0.012034,-0.0070389,-0.0074351,-0.0072764,-0.0070302,-0.011304,-0.0049657,-0.0095733,-0.0017691
-0.01344,-0.014675,-0.011736,-0.012219,-0.013105,-0.014211,-0.011241,-0.0069596,-0.0074351,-0.0071971,-0.0044443,-0.010558,-0.0062289,-0.0082642,-0.0023776
-0.01344,-0.013392,-0.011079,-0.013518,-0.013087,-0.015033,-0.010765,-0.0069596,-0.0078049,-0.0072764,-0.0060099,-0.0094978,-0.0088604,-0.0080709,-0.0031156
-0.012412,-0.013803,-0.013801,-0.013127,-0.013127,-0.015033,-0.010765,-0.01029,-0.0083068,-0.0087044,-0.0078218,-0.0074348,-0.0088604,-0.007071,-0.0083257
-0.012412,-0.014483,-0.014869,-0.012565,-0.013032,-0.014652,-0.011319,-0.012986,-0.0075936,-0.0085457,-0.0072764,-0.0074348,-0.009758,-0.0050447,-0.0094152
-0.012228,-0.014075,-0.014869,-0.012495,-0.012274,-0.01402,-0.012931,-0.012034,-0.0070389,-0.0074351,-0.0072764,-0.0070302,-0.011304,-0.0049657,-0.0095733
-0.010277,-0.01344,-0.014675,-0.011736,-0.012219,-0.013105,-0.014211,-0.011241,-0.0069596,-0.0074351,-0.0071971,-0.0044443,-0.010558,-0.0062289,-0.0082642
-0.010277,-0.01344,-0.013392,-0.011079,-0.013518,-0.013087,-0.015033,-0.010765,-0.0069596,-0.0078049,-0.0072764,-0.0060099,-0.0094978,-0.0088604,-0.0080709
-0.0099612,-0.012412,-0.013803,-0.013801,-0.013127,-0.013127,-0.015033,-0.010765,-0.01029,-0.0083068,-0.0087044,-0.0078218,-0.0074348,-0.0088604,-0.007071
-0.0090665,-0.012412,-0.014483,-0.014869,-0.012565,-0.013032,-0.014652,-0.011319,-0.012986,-0.0075936,-0.0085457,-0.0072764,-0.0074348,-0.009758,-0.0050447
-0.0082771,-0.012228,-0.014075,-0.014869,-0.012495,-0.012274,-0.01402,-0.012931,-0.012034,-0.0070389,-0.0074351,-0.0072764,-0.0070302,-0.011304,-0.0049657
-0.0093823,-0.010277,-0.01344,-0.014675,-0.011736,-0.012219,-0.013105,-0.014211,-0.011241,-0.0069596,-0.0074351,-0.0071971,-0.0044443,-0.010558,-0.0062289
-0.012645,-0.010277,-0.01344,-0.013392,-0.011079,-0.013518,-0.013087,-0.015033,-0.010765,-0.0069596,-0.0078049,-0.0072764,-0.0060099,-0.0094978,-0.0088604
-0.012645,-0.0099612,-0.012412,-0.013803,-0.013801,-0.013127,-0.013127,-0.015033,-0.010765,-0.01029,-0.0083068,-0.0087044,-0.0078218,-0.0074348,-0.0088604
-0.014969,-0.0090665,-0.012412,-0.014483,-0.014869,-0.012565,-0.013032,-0.014652,-0.011319,-0.012986,-0.0075936,-0.0085457,-0.0072764,-0.0074348,-0.009758
-0.0165,-0.0082771,-0.012228,-0.014075,-0.014869,-0.012495,-0.012274,-0.01402,-0.012931,-0.012034,-0.0070389,-0.0074351,-0.0072764,-0.0070302,-0.011304
-0.017054,-0.0093823,-0.010277,-0.01344,-0.014675,-0.011736,-0.012219,-0.013105,-0.014211,-0.011241,-0.0069596,-0.0074351,-0.0071971,-0.0044443,-0.010558
-0.016183,-0.012645,-0.010277,-0.01344,-0.013392,-0.011079,-0.013518,-0.013087,-0.015033,-0.010765,-0.0069596,-0.0078049,-0.0072764,-0.0060099,-0.0094978
-0.015655,-0.012645,-0.0099612,-0.012412,-0.013803,-0.013801,-0.013127,-0.013127,-0.015033,-0.010765,-0.01029,-0.0083068,-0.0087044,-0.0078218,-0.0074348
-0.015246,-0.014969,-0.0090665,-0.012412,-0.014483,-0.014869,-0.012565,-0.013032,-0.014652,-0.011319,-0.012986,-0.0075936,-0.0085457,-0.0072764,-0.0074348
-0.011974,-0.0165,-0.0082771,-0.012228,-0.014075,-0.014869,-0.012495,-0.012274,-0.01402,-0.012931,-0.012034,-0.0070389,-0.0074351,-0.0072764,-0.0070302
-0.013122,-0.017054,-0.0093823,-0.010277,-0.01344,-0.014675,-0.011736,-0.012219,-0.013105,-0.014211,-0.011241,-0.0069596,-0.0074351,-0.0071971,-0.0044443
-0.016684,-0.016183,-0.012645,-0.010277,-0.01344,-0.013392,-0.011079,-0.013518,-0.013087,-0.015033,-0.010765,-0.0069596,-0.0078049,-0.0072764,-0.0060099
-0.020088,-0.015655,-0.012645,-0.0099612,-0.012412,-0.013803,-0.013801,-0.013127,-0.013127,-0.015033,-0.010765,-0.01029,-0.0083068,-0.0087044,-0.0078218
-0.021196,-0.015246,-0.014969,-0.0090665,-0.012412,-0.014483,-0.014869,-0.012565,-0.013032,-0.014652,-0.011319,-0.012986,-0.0075936,-0.0085457,-0.0072764
-0.021566,-0.011974,-0.0165,-0.0082771,-0.012228,-0.014075,-0.014869,-0.012495,-0.012274,-0.01402,-0.012931,-0.012034,-0.0070389,-0.0074351,-0.0072764
-0.024528,-0.013122,-0.017054,-0.0093823,-0.010277,-0.01344,-0.014675,-0.011736,-0.012219,-0.013105,-0.014211,-0.011241,-0.0069596,-0.0074351,-0.0071971
-0.026137,-0.016684,-0.016183,-0.012645,-0.010277,-0.01344,-0.013392,-0.011079,-0.013518,-0.013087,-0.015033,-0.010765,-0.0069596,-0.0078049,-0.0072764
-0.026885,-0.020088,-0.015655,-0.012645,-0.0099612,-0.012412,-0.013803,-0.013801,-0.013127,-0.013127,-0.015033,-0.010765,-0.01029,-0.0083068,-0.0087044
-0.026273,-0.021196,-0.015246,-0.014969,-0.0090665,-0.012412,-0.014483,-0.014869,-0.012565,-0.013032,-0.014652,-0.011319,-0.012986,-0.0075936,-0.0085457
-0.025163,-0.021566,-0.011974,-0.0165,-0.0082771,-0.012228,-0.014075,-0.014869,-0.012495,-0.012274,-0.01402,-0.012931,-0.012034,-0.0070389,-0.0074351
