1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0059387,0.0045027,0.0026933,0.0020183,0.0015055,0.0022168,0.0028484,0.0057685,0.0039591,0.0045937,0.0053541,0.004593,0.0036421,0.001349,0.0013938
0.0055753,0.0053659,0.0026933,0.0015523,0.0022607,0.0022168,0.0017326,0.0054827,0.0045937,0.004012,0.0047838,0.005861,0.0038534,0.0018392,0.0016633
0.0033004,0.0058597,0.0030099,0.0019944,0.0022344,0.0019534,0.0014905,0.0038,0.0045937,0.0029437,0.0045937,0.005861,0.0042127,0.0037844,0.0023769
0.0033847,0.0058597,0.0039146,0.0025345,0.0022168,0.00092595,0.0018221,0.0030063,0.0054404,0.0032292,0.0045937,0.0056498,0.0040225,0.0036421,0.0023769
0.003806,0.0060966,0.0047967,0.0026933,0.0018197,0.0017953,0.0022168,0.0025326,0.0056732,0.0043822,0.0045937,0.005164,0.005227,0.0036421,0.00091669
0.003806,0.004817,0.0056222,0.0026933,0.0016132,0.0023222,0.0022168,0.0015536,0.0051546,0.0045937,0.0034302,0.0046571,0.005861,0.0040647,0.0025983
0.0030675,0.0029353,0.0058597,0.003319,0.002185,0.0022168,0.0014265,0.0014589,0.0032708,0.0047348,0.0030388,0.0045937,0.0058258,0.0041493,0.0038793
0.003268,0.0036655,0.0058597,0.0042086,0.0026404,0.0021506,0.0012157,0.0020852,0.0030063,0.0056909,0.0035043,0.0045937,0.005516,0.0041915,0.0036421
0.0039572,0.003806,0.0060018,0.0050907,0.0026933,0.0016212,0.0020851,0.0022168,0.0020589,0.005578,0.0045937,0.0043998,0.0049739,0.0056496,0.0037125
0.0035598,0.0036829,0.0040587,0.0057805,0.0027988,0.0018038,0.0022695,0.0022168,0.0015221,0.0045937,0.0045937,0.0030741,0.0045937,0.005861,0.0041845
0.0034895,0.0029163,0.0029634,0.0058597,0.0036206,0.002365,0.0022168,0.0009962,0.0015694,0.0030063,0.0050171,0.003134,0.0045937,0.0057554,0.0040859
0.0026702,0.0035528,0.003806,0.0059387,0.0045027,0.0026933,0.0020183,0.0015055,0.0022168,0.0028484,0.0057685,0.0039591,0.0045937,0.0053541,0.004593
-0.00087133,0.0039115,0.003806,0.0055753,0.0053659,0.0026933,0.0015523,0.0022607,0.0022168,0.0017326,0.0054827,0.0045937,0.004012,0.0047838,0.005861
0.00079371,0.0034895,0.0034368,0.0033004,0.0058597,0.0030099,0.0019944,0.0022344,0.0019534,0.0014905,0.0038,0.0045937,0.0029437,0.0045937,0.005861
0.0019566,0.0034895,0.0029832,0.0033847,0.0058597,0.0039146,0.0025345,0.0022168,0.00092595,0.0018221,0.0030063,0.0054404,0.0032292,0.0045937,0.0056498
0.0020623,0.0010316,0.0038376,0.003806,0.0060966,0.0047967,0.0026933,0.0018197,0.0017953,0.0022168,0.0025326,0.0056732,0.0043822,0.0045937,0.005164
0.0020623,-0.00031632,0.0037005,0.003806,0.004817,0.0056222,0.0026933,0.0016132,0.0023222,0.0022168,0.0015536,0.0051546,0.0045937,0.0034302,0.0046571
0.0022205,0.0013487,0.0034895,0.0030675,0.0029353,0.0058597,0.003319,0.002185,0.0022168,0.0014265,0.0014589,0.0032708,0.0047348,0.0030388,0.0045937
0.0013665,0.0020095,0.0034895,0.003268,0.0036655,0.0058597,0.0042086,0.0026404,0.0021506,0.0012157,0.0020852,0.0030063,0.0056909,0.0035043,0.0045937
0.00024538,0.0020623,-0.00042204,0.0039572,0.003806,0.0060018,0.0050907,0.0026933,0.0016212,0.0020851,0.0022168,0.0020589,0.005578,0.0045937,0.0043998
0.0016757,0.0020623,0.0002387,0.0035598,0.0036829,0.0040587,0.0057805,0.0027988,0.0018038,0.0022695,0.0022168,0.0015221,0.0045937,0.0045937,0.0030741
0.0019042,0.0021572,0.0017364,0.0034895,0.0029163,0.0029634,0.0058597,0.0036206,0.002365,0.0022168,0.0009962,0.0015694,0.0030063,0.0050171,0.003134
0.0021419,0.00086039,0.0020447,0.0026702,0.0035528,0.003806,0.0059387,0.0045027,0.0026933,0.0020183,0.0015055,0.0022168,0.0028484,0.0057685,0.0039591
0.003394,0.00053356,0.0020623,-0.00087133,0.0039115,0.003806,0.0055753,0.0053659,0.0026933,0.0015523,0.0022607,0.0022168,0.0017326,0.0054827,0.0045937
0.0035842,0.0019042,0.002115,0.00079371,0.0034895,0.0034368,0.0033004,0.0058597,0.0030099,0.0019944,0.0022344,0.0019534,0.0014905,0.0038,0.0045937
0.0038589,0.0019042,0.0018725,0.0019566,0.0034895,0.0029832,0.0033847,0.0058597,0.0039146,0.0025345,0.0022168,0.00092595,0.0018221,0.0030063,0.0054404
0.0039645,0.0026174,0.00035432,0.0020623,0.0010316,0.0038376,0.003806,0.0060966,0.0047967,0.0026933,0.0018197,0.0017953,0.0022168,0.0025326,0.0056732
0.0039645,0.0034574,0.0012189,0.0020623,-0.00031632,0.0037005,0.003806,0.004817,0.0056222,0.0026933,0.0016132,0.0023222,0.0022168,0.0015536,0.0051546
0.0015198,0.0036616,0.0019042,0.0022205,0.0013487,0.0034895,0.0030675,0.0029353,0.0058597,0.003319,0.002185,0.0022168,0.0014265,0.0014589,0.0032708
