x,y,z
-0.0044496,0,0
-0.0021692,0,0
0.0019365,0,0
-0.0069634,0,0
0.00039026,0,0
0.0030872,0,0
0.0022796,0,0
0.0011857,0,0
0.0021197,0,0
-0.0018151,0,0
-0.00095834,0,0
0.00072791,0,0
-0.0014508,0,0
0.0033604,0,0
-0.001841,0,0
-0.00091295,0,0
0.0027243,0,0
0.0043422,0,0
-0.0005267,0,0
0.0036786,0,0
-0.0031314,0,0
-0.0011841,0,0
-0.0003258,0,0
-0.00074981,0,0
-0.0028169,0,0
-0.0044021,0,0
-0.00089435,0,0
0.0047273,0,0
0.0033651,0,0
0.00070221,0,0
0.0029785,0,0
-0.00052258,0,0
0.00082445,0,0
-0.00033615,0,0
0.00078486,0,0
-0.0025362,0,0
0.0020433,0,0
-0.0051518,0,0
-0.0034454,0,0
0.0019205,0,0
-4.2651e-05,0,0
-0.00017247,0,0
-0.0046879,0,0
-0.002737,0,0
0.0035417,0,0
-0.00039574,0,0
-0.0072515,0,0
-0.0001887,0,0
0.0032204,0,0
0.004155,0,0
8.4858e-05,0,0
-0.00021158,0,0
-0.0022318,0,0
0.002229,0,0
-0.0035286,0,0
-0.0042864,0,0
-0.0016409,0,0
0.0029415,0,0
-0.0027807,0,0
0.00083314,0,0
-0.64515,0,0
-0.66077,0,0
0.2875,0,0
0.31068,0,0
-0.034683,0,0
-0.87147,0,0
0.157,0,0
0.14483,0,0
-1.4265,0,0
1.1367,0,0
0.33591,0,0
0.28106,0,0
-0.27715,0,0
-0.047868,0,0
0.029907,0,0
0.22839,0,0
0.0024567,0,0
-0.22413,0,0
-0.028607,0,0
0.14174,0,0
0.59755,0,0
-0.66342,0,0
-0.45246,0,0
-0.47632,0,0
0.85957,0,0
-0.00043001,0,0
-0.11065,0,0
-0.23067,0,0
-0.81539,0,0
0.63703,0,0
0.52351,0,0
-0.76134,0,0
-1.2719,0,0
0.49402,0,0
-0.39726,0,0
1.2263,0,0
0.71375,0,0
-1.7106,0,0
-0.23848,0,0
0.30795,0,0
-0.23848,0,0
1.2053,0,0
0.66188,0,0
-2.0971,0,0
-0.48022,0,0
0.28332,0,0
-1.3291,0,0
2.1873,0,0
1.4314,0,0
-2.2769,0,0
0.42794,0,0
0.78571,0,0
-2.2571,0,0
2.7316,0,0
0.59304,0,0
-0.0013553,0,0
-1.2205,0,0
-0.6087,0,0
-0.31507,0,0
1.2191,0,0
0.92939,0,0
-0.2173,0,0
-0.56995,0,0
-0.075678,0,0
-0.37944,0,0
0.76068,0,0
0.47481,0,0
-1.4651,0,0
-0.066544,0,0
0.082094,0,0
0.067745,0,0
1.2163,0,0
-0.017602,0,0
-1.6286,0,0
-2.2568,0,0
0.87921,0,0
2.6278,0,0
0.57018,0,0
-0.18901,0,0
-0.93326,0,0
-1.0995,0,0
-0.17668,0,0
2.0757,0,0
0.32901,0,0
-1.6122,0,0
-0.57281,0,0
0.11583,0,0
-1.3772,0,0
2.067,0,0
1.3765,0,0
-1.9038,0,0
-0.47858,0,0
0.23814,0,0
0.28618,0,0
1.2852,0,0
0.5717,0,0
-2.8019,0,0
-0.22217,0,0
0.075491,0,0
0.50328,0,0
2.4513,0,0
-0.34875,0,0
-2.4107,0,0
-0.16912,0,0
-0.15547,0,0
0.79413,0,0
2.2811,0,0
-0.37786,0,0
-2.6048,0,0
-0.051095,0,0
0.14054,0,0
1.0886,0,0
1.7981,0,0
0.095064,0,0
-0.80973,0,0
-2.8585,0,0
-0.24301,0,0
2.3753,0,0
1.4231,0,0
-2.2638,0,0
-0.10706,0,0
0.13378,0,0
0.10146,0,0
1.8568,0,0
0.056617,0,0
-1.4958,0,0
-0.21446,0,0
-0.45709,0,0
0.18973,0,0
2.1906,0,0
-0.75867,0,0
-1.699,0,0
-0.36545,0,0
1.0274,0,0
1.3663,0,0
0.42919,0,0
-0.57583,0,0
-1.4813,0,0
-0.67742,0,0
-0.51826,0,0
2.144,0,0
1.1086,0,0
-1.8303,0,0
-0.70175,0,0
-0.098271,0,0
0.32741,0,0
2.3048,0,0
-1.4886,0,0
1.4996,0,0
-0.00014572,0,0
